external_ID,CDD_name,molecule_ID,batch_ID,canonical_CID,virtual_project,for_synthesis_project,made_project
MED-COV-4280ac29-21,CVD-0002726,75710869,76914707,MED-COV-4280ac29-21,True,True,False
MED-COV-4280ac29-22,CVD-0002727,75710870,76914708,MED-COV-4280ac29-22,True,True,True
MED-COV-4280ac29-23,CVD-0002728,75710871,76914709,MED-COV-4280ac29-23,True,True,False
MED-COV-4280ac29-24,CVD-0002729,75710872,76914710,MED-COV-4280ac29-24,True,True,False
MED-COV-4280ac29-25,CVD-0002730,75710873,76914711,MED-COV-4280ac29-25,True,True,False
MED-COV-4280ac29-26,CVD-0002731,75710874,76914712,MED-COV-4280ac29-26,True,True,False
MED-COV-4280ac29-27,CVD-0002732,75710875,76914713,MED-COV-4280ac29-27,True,True,False
MED-COV-4280ac29-28,CVD-0002733,75710876,76914714,MED-COV-4280ac29-28,True,True,False
MED-COV-4280ac29-29,CVD-0002734,75710877,76914715,MED-COV-4280ac29-29,True,True,False
MED-COV-4280ac29-3,CVD-0002735,75710878,76914716,MED-COV-4280ac29-3,True,True,False
MED-COV-4280ac29-30,CVD-0002736,75710879,76914717,MED-COV-4280ac29-30,True,True,False
MED-COV-4280ac29-31,CVD-0002737,75710880,76914718,MED-COV-4280ac29-31,True,True,True
AAR-POS-d2a4d1df-40,CVD-0002737,75710880,77780196,MED-COV-4280ac29-31,True,True,True
MED-COV-4280ac29-32,CVD-0002738,75710881,76914719,MED-COV-4280ac29-32,True,True,False
MED-COV-4280ac29-33,CVD-0002739,75710882,76914720,MED-COV-4280ac29-33,True,True,False
MED-COV-4280ac29-34,CVD-0002740,75710883,76914721,MED-COV-4280ac29-34,True,True,False
MED-COV-4280ac29-35,CVD-0002741,75710884,76914722,MED-COV-4280ac29-35,True,True,False
MED-COV-4280ac29-36,CVD-0002742,75710885,76914723,MED-COV-4280ac29-36,True,True,False
MED-COV-4280ac29-37,CVD-0002743,75710886,76914724,MED-COV-4280ac29-37,True,True,False
MED-COV-4280ac29-38,CVD-0002744,75710887,76914725,MED-COV-4280ac29-38,True,True,False
MED-COV-4280ac29-4,CVD-0002745,75710888,76914726,MED-COV-4280ac29-4,True,True,False
MED-COV-4280ac29-5,CVD-0002746,75710889,76914727,MED-COV-4280ac29-5,True,True,False
MED-COV-4280ac29-6,CVD-0002747,75710890,76914728,MED-COV-4280ac29-6,True,True,False
MED-COV-4280ac29-7,CVD-0002748,75710891,76914729,MED-COV-4280ac29-7,True,True,False
MED-COV-4280ac29-8,CVD-0002749,75710892,76914730,MED-COV-4280ac29-8,True,True,False
MED-COV-4280ac29-9,CVD-0002750,75710893,76914731,MED-COV-4280ac29-9,True,True,False
MED-COV-dea4df70-1,CVD-0002751,75710894,76914732,MED-COV-dea4df70-1,True,True,False
MED-UNK-28939ac5-1,CVD-0002752,75710895,76914733,MED-UNK-28939ac5-1,True,False,False
MED-UNK-28939ac5-10,CVD-0002753,75710896,76914734,MED-UNK-28939ac5-10,True,False,False
MED-UNK-28939ac5-11,CVD-0002754,75710897,76914735,MED-UNK-28939ac5-11,True,False,False
MED-UNK-28939ac5-12,CVD-0002755,75710898,76914736,MED-UNK-28939ac5-12,True,False,False
MED-UNK-28939ac5-13,CVD-0002756,75710899,76914737,MED-UNK-28939ac5-13,True,False,False
MED-UNK-28939ac5-2,CVD-0002757,75710900,76914738,MED-UNK-28939ac5-2,True,False,False
MED-UNK-28939ac5-3,CVD-0002758,75710901,76914739,MED-UNK-28939ac5-3,True,False,False
MED-UNK-28939ac5-4,CVD-0002759,75710902,76914740,MED-UNK-28939ac5-4,True,False,False
MED-UNK-28939ac5-5,CVD-0002760,75710903,76914741,MED-UNK-28939ac5-5,True,False,False
MED-UNK-28939ac5-6,CVD-0002761,75710904,76914742,MED-UNK-28939ac5-6,True,False,False
MED-UNK-28939ac5-7,CVD-0002762,75710905,76914743,MED-UNK-28939ac5-7,True,False,False
MED-UNK-28939ac5-8,CVD-0002763,75710906,76914744,MED-UNK-28939ac5-8,True,False,False
MED-UNK-28939ac5-9,CVD-0002764,75710907,76914745,MED-UNK-28939ac5-9,True,False,False
MED-UNK-40f14d64-1,CVD-0002765,75710908,76914746,MED-UNK-40f14d64-1,True,False,False
MED-UNK-55e26634-1,CVD-0002766,75710909,76914747,MED-UNK-55e26634-1,True,False,False
MED-UNK-7e7dab56-1,CVD-0002767,75710910,76914748,MED-UNK-7e7dab56-1,True,False,False
MED-UNK-7e7dab56-10,CVD-0002768,75710911,76914749,MED-UNK-7e7dab56-10,True,False,False
MED-UNK-7e7dab56-11,CVD-0002769,75710912,76914750,MED-UNK-7e7dab56-11,True,False,False
MED-UNK-7e7dab56-2,CVD-0002770,75710913,76914751,MED-UNK-7e7dab56-2,True,False,False
MED-UNK-7e7dab56-3,CVD-0002771,75710914,76914752,MED-UNK-7e7dab56-3,True,False,False
MED-UNK-7e7dab56-4,CVD-0002772,75710915,76914753,MED-UNK-7e7dab56-4,True,False,False
MED-UNK-7e7dab56-5,CVD-0002773,75710916,76914754,MED-UNK-7e7dab56-5,True,False,False
MED-UNK-7e7dab56-6,CVD-0002774,75710917,76914755,MED-UNK-7e7dab56-6,True,False,False
MED-UNK-7e7dab56-7,CVD-0002775,75710918,76914756,MED-UNK-7e7dab56-7,True,False,False
MED-UNK-7e7dab56-8,CVD-0002776,75710919,76914757,MED-UNK-7e7dab56-8,True,False,False
MED-UNK-7e7dab56-9,CVD-0002777,75710920,76914758,MED-UNK-7e7dab56-9,True,False,False
MED-UNK-8b115213-1,CVD-0002778,75710921,76914759,MED-UNK-8b115213-1,True,False,False
MED-UNK-91aaf3ac-1,CVD-0002779,75710922,76914760,MED-UNK-91aaf3ac-1,True,False,False
MED-UNK-cd1acb4a-1,CVD-0002780,75710923,76914761,MED-UNK-cd1acb4a-1,True,False,False
MED-UNK-e6e8ef8a-1,CVD-0002781,75710924,76914762,MED-UNK-e6e8ef8a-1,True,False,False
MED-UNK-e6e8ef8a-2,CVD-0002782,75710925,76914763,MED-UNK-e6e8ef8a-2,True,False,False
MED-UNK-e6e8ef8a-3,CVD-0002783,75710926,76914764,MED-UNK-e6e8ef8a-3,True,False,False
MED-UNK-e6e8ef8a-4,CVD-0002784,75710927,76914765,MED-UNK-e6e8ef8a-4,True,False,False
MED-UNK-e6e8ef8a-5,CVD-0002785,75710928,76914766,MED-UNK-e6e8ef8a-5,True,False,False
MED-UNK-e6e8ef8a-6,CVD-0002786,75710929,76914767,MED-UNK-e6e8ef8a-6,True,False,False
MED-UNK-e6e8ef8a-7,CVD-0002787,75710930,76914768,MED-UNK-e6e8ef8a-7,True,False,False
MED-UNK-e6e8ef8a-8,CVD-0002788,75710931,76914769,MED-UNK-e6e8ef8a-8,True,False,False
MIC-IOC-304754b1-1,CVD-0002789,75710932,76914770,MIC-IOC-304754b1-1,True,False,False
MIC-IOC-304754b1-2,CVD-0002790,75710933,76914771,MIC-IOC-304754b1-2,True,True,False
MIC-SGC-657978c3-1,CVD-0002791,75710934,76914772,MIC-SGC-657978c3-1,True,False,False
MIC-SGC-657978c3-2,CVD-0002792,75710935,76914773,MIC-SGC-657978c3-2,True,False,False
MIC-SGC-657978c3-3,CVD-0002793,75710936,76914774,MIC-SGC-657978c3-3,True,False,False
MIC-SGC-657978c3-4,CVD-0002794,75710937,76914775,MIC-SGC-657978c3-4,True,False,False
MIC-SGC-657978c3-5,CVD-0002795,75710938,76914776,MIC-SGC-657978c3-5,True,False,False
MIC-SGC-657978c3-6,CVD-0002796,75710939,76914777,MIC-SGC-657978c3-6,True,False,False
MIC-SGC-657978c3-7,CVD-0002797,75710940,76914778,MIC-SGC-657978c3-7,True,False,False
MIC-SGC-657978c3-8,CVD-0002798,75710941,76914779,MIC-SGC-657978c3-8,True,False,False
MIH-UNI-3396182e-1,CVD-0002799,75710942,76914780,MIH-UNI-3396182e-1,True,False,False
MIH-UNI-3396182e-10,CVD-0002800,75710943,76914781,MIH-UNI-3396182e-10,True,False,False
MIH-UNI-3396182e-11,CVD-0002801,75710944,76914782,MIH-UNI-3396182e-11,True,False,False
MIH-UNI-3396182e-12,CVD-0002802,75710945,76914783,MIH-UNI-3396182e-12,True,False,False
MIH-UNI-3396182e-13,CVD-0002803,75710946,76914784,MIH-UNI-3396182e-13,True,False,False
MIH-UNI-3396182e-2,CVD-0002804,75710947,76914785,MIH-UNI-3396182e-2,True,False,False
MIH-UNI-3396182e-3,CVD-0002805,75710948,76914786,MIH-UNI-3396182e-3,True,False,False
MIH-UNI-3396182e-4,CVD-0002806,75710949,76914787,MIH-UNI-3396182e-4,True,False,False
MIH-UNI-3396182e-5,CVD-0002807,75710950,76914788,MIH-UNI-3396182e-5,True,False,False
MIH-UNI-3396182e-6,CVD-0002808,75710951,76914789,MIH-UNI-3396182e-6,True,False,False
MIH-UNI-3396182e-7,CVD-0002809,75710952,76914790,MIH-UNI-3396182e-7,True,False,False
MIH-UNI-3396182e-8,CVD-0002810,75710953,76914791,MIH-UNI-3396182e-8,True,False,False
MIH-UNI-3396182e-9,CVD-0002811,75710954,76914792,MIH-UNI-3396182e-9,True,False,False
MIH-UNI-6b9ca91a-1,CVD-0002812,75710955,76914793,MIH-UNI-6b9ca91a-1,True,False,False
MIH-UNI-6b9ca91a-2,CVD-0002813,75710956,76914794,MIH-UNI-6b9ca91a-2,True,False,False
MIH-UNI-6b9ca91a-3,CVD-0002814,75710957,76914795,MIH-UNI-6b9ca91a-3,True,False,False
MIH-UNI-6b9ca91a-4,CVD-0002815,75710958,76914796,MIH-UNI-6b9ca91a-4,True,False,False
MIH-UNI-6b9ca91a-5,CVD-0002816,75710959,76914797,MIH-UNI-6b9ca91a-5,True,True,True
MIH-UNI-6b9ca91a-6,CVD-0002817,75710960,76914798,MIH-UNI-6b9ca91a-6,True,True,True
MIH-UNI-6b9ca91a-7,CVD-0002818,75710961,76914799,MIH-UNI-6b9ca91a-7,True,False,False
MIH-UNI-6b9ca91a-8,CVD-0002819,75710962,76914800,MIH-UNI-6b9ca91a-8,True,False,False
MIH-UNI-6b9ca91a-9,CVD-0002820,75710963,76914801,MIH-UNI-6b9ca91a-9,True,False,False
MIH-UNI-e573136b-1,CVD-0002821,75710964,76914802,MIH-UNI-e573136b-1,True,False,False
MIH-UNI-e573136b-10,CVD-0002822,75710965,76914803,MIH-UNI-e573136b-10,True,False,False
MIH-UNI-e573136b-11,CVD-0002823,75710966,76914804,MIH-UNI-e573136b-11,True,False,False
MIH-UNI-e573136b-12,CVD-0002824,75710967,76914805,NIR-THE-c331be7a-5,True,False,False
NIR-THE-c331be7a-5,CVD-0002824,75710967,76914978,NIR-THE-c331be7a-5,True,False,False
TAM-UNI-d1c3dd9f-3,CVD-0002824,75710967,76915617,NIR-THE-c331be7a-5,True,False,False
MIH-UNI-e573136b-13,CVD-0002825,75710968,76914806,MIH-UNI-e573136b-13,True,False,False
MIH-UNI-e573136b-14,CVD-0002826,75710969,76914807,MIH-UNI-e573136b-14,True,False,False
MIH-UNI-e573136b-15,CVD-0002827,75710970,76914808,MIH-UNI-e573136b-15,True,False,False
MIH-UNI-e573136b-2,CVD-0002828,75710971,76914809,MIH-UNI-e573136b-2,True,False,False
MIH-UNI-e573136b-3,CVD-0002829,75710972,76914810,MIH-UNI-e573136b-3,True,False,False
MIH-UNI-e573136b-4,CVD-0002830,75710973,76914811,MIH-UNI-e573136b-4,True,True,False
MIH-UNI-e573136b-5,CVD-0002831,75710974,76914812,MIH-UNI-e573136b-5,True,True,False
MIH-UNI-e573136b-6,CVD-0002832,75710975,76914813,MIH-UNI-e573136b-6,True,False,False
MIH-UNI-e573136b-7,CVD-0002833,75710976,76914814,MIH-UNI-e573136b-7,True,False,False
MIH-UNI-e573136b-8,CVD-0002834,75710977,76914815,MIH-UNI-e573136b-8,True,False,False
MIH-UNI-e573136b-9,CVD-0002835,75710978,76914816,NIR-THE-c331be7a-4,True,False,False
NIR-THE-c331be7a-4,CVD-0002835,75710978,76914977,NIR-THE-c331be7a-4,True,False,False
MIK-CHE-f7b1aeed-1,CVD-0002836,75710979,76914817,MIK-CHE-f7b1aeed-1,True,False,False
MUS-SCH-c2f96c06-1,CVD-0002837,75710980,76914818,MUS-SCH-c2f96c06-1,True,False,False
MUS-SCH-c2f96c06-10,CVD-0002838,75710981,76914819,MUS-SCH-c2f96c06-10,True,False,False
MUS-SCH-c2f96c06-11,CVD-0002839,75710982,76914820,MUS-SCH-c2f96c06-11,True,False,False
MUS-SCH-c2f96c06-12,CVD-0002840,75710983,76914821,MUS-SCH-c2f96c06-12,True,False,False
MUS-SCH-c2f96c06-13,CVD-0002841,75710984,76914822,MUS-SCH-c2f96c06-13,True,False,False
MUS-SCH-c2f96c06-14,CVD-0002842,75710985,76914823,MUS-SCH-c2f96c06-14,True,False,False
MUS-SCH-c2f96c06-2,CVD-0002843,75710986,76914824,MUS-SCH-c2f96c06-2,True,False,False
MUS-SCH-c2f96c06-3,CVD-0002844,75710987,76914825,MUS-SCH-c2f96c06-3,True,False,False
MUS-SCH-c2f96c06-5,CVD-0002845,75710988,76914827,MUS-SCH-c2f96c06-5,True,False,False
MUS-SCH-c2f96c06-6,CVD-0002846,75710989,76914828,MUS-SCH-c2f96c06-6,True,False,False
MUS-SCH-c2f96c06-7,CVD-0002847,75710990,76914829,MUS-SCH-c2f96c06-7,True,False,False
MUS-SCH-c2f96c06-8,CVD-0002848,75710991,76914830,MUS-SCH-c2f96c06-8,True,False,False
MUS-SCH-c2f96c06-9,CVD-0002849,75710992,76914831,MUS-SCH-c2f96c06-9,True,False,False
NAA-THE-6df3c070-1,CVD-0002850,75710993,76914832,NAA-THE-6df3c070-1,True,False,False
NAT-WAB-78d8bb1c-1,CVD-0002851,75710994,76914833,NAT-WAB-78d8bb1c-1,True,False,False
NAT-WAB-78d8bb1c-2,CVD-0002852,75710995,76914834,NAT-WAB-78d8bb1c-2,True,False,False
NAU-LAT-42d4957e-1,CVD-0002853,75710996,76914835,NAU-LAT-42d4957e-1,True,False,False
NAU-LAT-42d4957e-2,CVD-0002854,75710997,76914836,NAU-LAT-42d4957e-2,True,False,False
NAU-LAT-42d4957e-3,CVD-0002855,75710998,76914837,NAU-LAT-42d4957e-3,True,False,False
NAU-LAT-42d4957e-4,CVD-0002856,75710999,76914838,NAU-LAT-42d4957e-4,True,False,False
NAU-LAT-42d4957e-5,CVD-0002857,75711000,76914839,NAU-LAT-42d4957e-5,True,False,False
NAU-LAT-42d4957e-6,CVD-0002858,75711001,76914840,NAU-LAT-42d4957e-6,True,False,False
NAU-LAT-81109c57-1,CVD-0002859,75711002,76914841,NAU-LAT-81109c57-1,True,False,False
NAU-LAT-81109c57-2,CVD-0002860,75711003,76914842,NAU-LAT-81109c57-2,True,False,False
NAU-LAT-81109c57-3,CVD-0002861,75711004,76914843,NAU-LAT-81109c57-3,True,False,False
NAU-LAT-81109c57-4,CVD-0002862,75711005,76914844,NAU-LAT-81109c57-4,True,False,False
NAU-LAT-81109c57-5,CVD-0002863,75711006,76914845,NAU-LAT-81109c57-5,True,False,False
NAU-LAT-81109c57-6,CVD-0002864,75711007,76914846,NAU-LAT-81109c57-6,True,False,False
NAU-LAT-81109c57-7,CVD-0002865,75711008,76914847,NAU-LAT-81109c57-7,True,False,False
NAU-LAT-81109c57-8,CVD-0002866,75711009,76914848,NAU-LAT-81109c57-8,True,False,False
NAU-LAT-c9bfe74c-1,CVD-0002867,75711010,76914849,NAU-LAT-c9bfe74c-1,True,False,False
NAU-LAT-c9bfe74c-2,CVD-0002868,75711011,76914850,NAU-LAT-c9bfe74c-2,True,False,False
NAU-LAT-c9bfe74c-3,CVD-0002869,75711012,76914851,NAU-LAT-c9bfe74c-3,True,False,False
NAU-LAT-c9bfe74c-4,CVD-0002870,75711013,76914852,NAU-LAT-c9bfe74c-4,True,False,False
NAU-LAT-ec9c7557-1,CVD-0002871,75711014,76914853,NAU-LAT-ec9c7557-1,True,False,False
NAU-LAT-ec9c7557-2,CVD-0002872,75711015,76914854,NAU-LAT-ec9c7557-2,True,False,False
NAU-LAT-ec9c7557-3,CVD-0002873,75711016,76914855,NAU-LAT-ec9c7557-3,True,False,False
NAU-LAT-ec9c7557-4,CVD-0002874,75711017,76914856,NAU-LAT-ec9c7557-4,True,False,False
NAU-LAT-ec9c7557-5,CVD-0002875,75711018,76914857,NAU-LAT-ec9c7557-5,True,False,False
NAU-LAT-ec9c7557-6,CVD-0002876,75711019,76914858,NAU-LAT-ec9c7557-6,True,False,False
NAU-LAT-ec9c7557-7,CVD-0002877,75711020,76914859,NAU-LAT-ec9c7557-7,True,False,False
NAU-LAT-f723e322-2,CVD-0002878,75711021,76914861,NAU-LAT-f723e322-2,True,False,False
NAU-LAT-f723e322-3,CVD-0002879,75711022,76914862,NAU-LAT-f723e322-3,True,False,False
NAU-LAT-f723e322-4,CVD-0002880,75711023,76914863,NAU-LAT-f723e322-4,True,True,False
NAU-LAT-f723e322-5,CVD-0002881,75711024,76914864,NAU-LAT-f723e322-5,True,False,False
NAU-LAT-f723e322-6,CVD-0002882,75711025,76914865,NAU-LAT-f723e322-6,True,False,False
NEA-WAB-7f018ee1-1,CVD-0002883,75711026,76914866,NEA-WAB-7f018ee1-1,True,False,False
NEH-REV-107bcf72-1,CVD-0002884,75711027,76914867,NEH-REV-107bcf72-1,True,False,False
NEH-REV-107bcf72-2,CVD-0002885,75711028,76914868,NEH-REV-107bcf72-2,True,False,False
NEH-REV-107bcf72-3,CVD-0002886,75711029,76914869,NEH-REV-107bcf72-3,True,False,False
NEH-REV-107bcf72-4,CVD-0002887,75711030,76914870,NEH-REV-107bcf72-4,True,False,False
NEH-REV-107bcf72-5,CVD-0002888,75711031,76914871,NEH-REV-107bcf72-5,True,True,True
NEH-REV-83a5a839-1,CVD-0002889,75711032,76914872,NEH-REV-83a5a839-1,True,False,False
NEL-UNI-1464a899-1,CVD-0002890,75711033,76914873,NEL-UNI-1464a899-1,True,False,False
NEL-UNI-1464a899-2,CVD-0002891,75711034,76914874,NEL-UNI-1464a899-2,True,False,False
NEL-UNI-1464a899-3,CVD-0002892,75711035,76914875,NEL-UNI-1464a899-3,True,False,False
NEL-UNI-1464a899-4,CVD-0002893,75711036,76914876,NEL-UNI-1464a899-4,True,False,False
NEL-UNI-1464a899-5,CVD-0002894,75711037,76914877,NEL-UNI-1464a899-5,True,False,False
NEL-UNI-1464a899-6,CVD-0002895,75711038,76914878,NEL-UNI-1464a899-6,True,False,False
NEL-UNI-1464a899-7,CVD-0002896,75711039,76914879,NEL-UNI-1464a899-7,True,False,False
NEL-UNI-1464a899-8,CVD-0002897,75711040,76914880,NEL-UNI-1464a899-8,True,False,False
NIC-BIO-174c9b04-1,CVD-0002898,75711041,76914881,NIC-BIO-174c9b04-1,True,False,False
NIC-BIO-174c9b04-2,CVD-0002899,75711042,76914882,NIC-BIO-174c9b04-2,True,False,False
NIC-BIO-174c9b04-3,CVD-0002900,75711043,76914883,NIC-BIO-174c9b04-3,True,False,False
NIC-BIO-25446079-1,CVD-0002901,75711044,76914884,NIC-BIO-25446079-1,True,False,False
NIC-BIO-25446079-2,CVD-0002902,75711045,76914885,NIC-BIO-25446079-2,True,False,False
NIC-BIO-25446079-3,CVD-0002903,75711046,76914886,NIC-BIO-25446079-3,True,False,False
NIC-BIO-25446079-4,CVD-0002904,75711047,76914887,NIC-BIO-25446079-4,True,False,False
NIC-BIO-2722da07-1,CVD-0002905,75711048,76914888,NIC-BIO-2722da07-1,True,False,False
NIC-BIO-2722da07-2,CVD-0002906,75711049,76914889,NIC-BIO-2722da07-2,True,False,False
NIC-BIO-29f4a211-1,CVD-0002907,75711050,76914890,NIC-BIO-29f4a211-1,True,False,False
NIC-BIO-29f4a211-2,CVD-0002908,75711051,76914891,NIC-BIO-29f4a211-2,True,False,False
NIC-BIO-5044b423-1,CVD-0002909,75711052,76914892,NIC-BIO-5044b423-1,True,False,False
NIC-BIO-96ee2ca4-1,CVD-0002910,75711053,76914893,NIC-BIO-96ee2ca4-1,True,False,False
NIC-BIO-96ee2ca4-2,CVD-0002911,75711054,76914894,NIC-BIO-96ee2ca4-2,True,False,False
NIC-BIO-ec630548-1,CVD-0002912,75711055,76914895,NIC-BIO-ec630548-1,True,False,False
NIC-BIO-ec630548-2,CVD-0002913,75711056,76914896,NIC-BIO-ec630548-2,True,False,False
NIC-BIO-ec630548-3,CVD-0002914,75711057,76914897,NIC-BIO-ec630548-3,True,False,False
NIC-BIO-ec630548-4,CVD-0002915,75711058,76914898,NIC-BIO-ec630548-4,True,False,False
NIC-BIO-f814dd3d-1,CVD-0002916,75711059,76914899,NIC-BIO-f814dd3d-1,True,False,False
NIC-UNI-0cb6411b-1,CVD-0002917,75711060,76914900,NIC-UNI-0cb6411b-1,True,False,False
NIC-UNI-80385019-1,CVD-0002918,75711061,76914901,NIC-UNI-80385019-1,True,False,False
NIC-UNI-f08e2453-1,CVD-0002919,75711062,76914902,NIC-UNI-f08e2453-1,True,False,False
NIC-UNI-f08e2453-2,CVD-0002920,75711063,76914903,NIC-UNI-f08e2453-2,True,False,False
NIM-UNI-02269248-1,CVD-0002921,75711064,76914904,NIM-UNI-02269248-1,True,False,False
NIM-UNI-02269248-2,CVD-0002922,75711065,76914905,NIM-UNI-02269248-2,True,False,False
NIM-UNI-02269248-3,CVD-0002923,75711066,76914906,NIM-UNI-02269248-3,True,True,True
NIM-UNI-0ea3b7bf-1,CVD-0002924,75711067,76914907,NIM-UNI-0ea3b7bf-1,True,False,False
NIM-UNI-0ea3b7bf-2,CVD-0002925,75711068,76914908,NIM-UNI-0ea3b7bf-2,True,False,False
NIM-UNI-0ea3b7bf-3,CVD-0002926,75711069,76914909,NIM-UNI-0ea3b7bf-3,True,False,False
NIM-UNI-0ea3b7bf-4,CVD-0002927,75711070,76914910,NIM-UNI-0ea3b7bf-4,True,False,False
NIM-UNI-0ea3b7bf-5,CVD-0002928,75711071,76914911,NIM-UNI-0ea3b7bf-5,True,False,False
NIM-UNI-363644a0-1,CVD-0002929,75711072,76914912,NIM-UNI-363644a0-1,True,True,False
NIM-UNI-363644a0-2,CVD-0002930,75711073,76914913,NIM-UNI-363644a0-2,True,False,False
NIM-UNI-36e12f95-1,CVD-0002931,75711074,76914914,NIM-UNI-36e12f95-1,True,False,False
NIM-UNI-36e12f95-2,CVD-0002932,75711075,76914915,NIM-UNI-36e12f95-2,True,False,False
NIM-UNI-36e12f95-3,CVD-0002933,75711076,76914916,NIM-UNI-36e12f95-3,True,False,False
NIM-UNI-36e12f95-4,CVD-0002934,75711077,76914917,NIM-UNI-36e12f95-4,True,False,False
NIM-UNI-36e12f95-5,CVD-0002935,75711078,76914918,NIM-UNI-36e12f95-5,True,False,False
NIM-UNI-43fe0159-1,CVD-0002936,75711079,76914919,NIM-UNI-43fe0159-1,True,False,False
NIM-UNI-43fe0159-10,CVD-0002937,75711080,76914920,NIM-UNI-43fe0159-10,True,False,False
NIM-UNI-43fe0159-11,CVD-0002938,75711081,76914921,NIM-UNI-43fe0159-11,True,False,False
NIM-UNI-43fe0159-12,CVD-0002939,75711082,76914922,NIM-UNI-43fe0159-12,True,False,False
NIM-UNI-43fe0159-2,CVD-0002940,75711083,76914923,NIM-UNI-43fe0159-2,True,False,False
NIM-UNI-43fe0159-3,CVD-0002941,75711084,76914924,NIM-UNI-43fe0159-3,True,False,False
NIM-UNI-43fe0159-4,CVD-0002942,75711085,76914925,NIM-UNI-43fe0159-4,True,False,False
NIM-UNI-43fe0159-5,CVD-0002943,75711086,76914926,NIM-UNI-43fe0159-5,True,False,False
NIM-UNI-43fe0159-6,CVD-0002944,75711087,76914927,NIM-UNI-43fe0159-6,True,False,False
NIM-UNI-43fe0159-7,CVD-0002945,75711088,76914928,NIM-UNI-43fe0159-7,True,False,False
NIM-UNI-43fe0159-8,CVD-0002946,75711089,76914929,NIM-UNI-43fe0159-8,True,False,False
NIM-UNI-43fe0159-9,CVD-0002947,75711090,76914930,NIM-UNI-43fe0159-9,True,False,False
NIM-UNI-534877e5-1,CVD-0002948,75711091,76914931,NIM-UNI-534877e5-1,True,False,False
NIM-UNI-534877e5-2,CVD-0002949,75711092,76914932,NIM-UNI-534877e5-2,True,False,False
NIM-UNI-534877e5-3,CVD-0002950,75711093,76914933,NIM-UNI-534877e5-3,True,False,False
NIM-UNI-594fbbb6-1,CVD-0002951,75711094,76914934,NIM-UNI-594fbbb6-1,True,False,False
NIM-UNI-bb610069-1,CVD-0002951,75711094,76914951,NIM-UNI-594fbbb6-1,True,False,False
NIM-UNI-594fbbb6-2,CVD-0002952,75711095,76914935,NIM-UNI-594fbbb6-2,True,False,False
NIM-UNI-bb610069-2,CVD-0002952,75711095,76914952,NIM-UNI-594fbbb6-2,True,False,False
NIM-UNI-594fbbb6-3,CVD-0002953,75711096,76914936,NIM-UNI-594fbbb6-3,True,True,False
NIM-UNI-bb610069-3,CVD-0002953,75711096,76914953,NIM-UNI-594fbbb6-3,True,True,False
NIM-UNI-6eebfcd4-1,CVD-0002954,75711097,76914937,NIM-UNI-6eebfcd4-1,True,False,False
NIM-UNI-6eebfcd4-2,CVD-0002955,75711098,76914938,NIM-UNI-6eebfcd4-2,True,False,False
NIM-UNI-7ba87d62-1,CVD-0002956,75711099,76914939,NIM-UNI-7ba87d62-1,True,False,False
NIM-UNI-7ba87d62-2,CVD-0002957,75711100,76914940,NIM-UNI-7ba87d62-2,True,False,False
NIM-UNI-7ba87d62-3,CVD-0002958,75711101,76914941,NIM-UNI-7ba87d62-3,True,False,False
NIM-UNI-7ba87d62-4,CVD-0002959,75711102,76914942,NIM-UNI-7ba87d62-4,True,False,False
NIM-UNI-7ba87d62-5,CVD-0002960,75711103,76914943,NIM-UNI-7ba87d62-5,True,False,False
NIM-UNI-7f77122c-1,CVD-0002961,75711104,76914944,NIM-UNI-7f77122c-1,True,False,False
NIM-UNI-7f77122c-2,CVD-0002962,75711105,76914945,NIM-UNI-7f77122c-2,True,False,False
NIM-UNI-7f77122c-3,CVD-0002963,75711106,76914946,NIM-UNI-7f77122c-3,True,False,False
NIM-UNI-b87c0f72-1,CVD-0002964,75711107,76914947,NIM-UNI-b87c0f72-1,True,False,False
NIM-UNI-b87c0f72-2,CVD-0002965,75711108,76914948,NIM-UNI-b87c0f72-2,True,False,False
NIM-UNI-b87c0f72-3,CVD-0002966,75711109,76914949,NIM-UNI-b87c0f72-3,True,False,False
NIM-UNI-b87c0f72-4,CVD-0002967,75711110,76914950,NIM-UNI-b87c0f72-4,True,False,False
NIM-UNI-ed9fc491-1,CVD-0002968,75711111,76914954,NIM-UNI-ed9fc491-1,True,False,False
NIM-UNI-ed9fc491-2,CVD-0002969,75711112,76914955,NIM-UNI-ed9fc491-2,True,False,False
NIM-UNI-ed9fc491-3,CVD-0002970,75711113,76914956,NIM-UNI-ed9fc491-3,True,False,False
NIM-UNI-ed9fc491-4,CVD-0002971,75711114,76914957,NIM-UNI-ed9fc491-4,True,True,False
NIR-THE-0d6461ce-1,CVD-0002972,75711115,76914958,NIR-THE-0d6461ce-1,True,True,False
NIR-THE-0d6461ce-10,CVD-0002973,75711116,76914959,NIR-THE-0d6461ce-10,True,False,False
NIR-THE-0d6461ce-11,CVD-0002974,75711117,76914960,NIR-THE-0d6461ce-11,True,False,False
NIR-THE-0d6461ce-12,CVD-0002975,75711118,76914961,NIR-THE-0d6461ce-12,True,False,False
NIR-THE-0d6461ce-2,CVD-0002976,75711119,76914962,NIR-THE-0d6461ce-2,True,True,False
NIR-THE-0d6461ce-3,CVD-0002977,75711120,76914963,NIR-THE-0d6461ce-3,True,True,False
NIR-THE-0d6461ce-4,CVD-0002978,75711121,76914964,NIR-THE-0d6461ce-4,True,True,False
