shipment_ID,catalog_ID,Formula,stereochemistry,sample_MW,purity,PO,Salt_Name,Salt_ratio,MW_salt,volume(uL),concentration(mM),plate_ID,well,SMILES,Name
JAN-GHE-5a013bed-2,Z1079977350,C15H12ClN3O,Achiral,285.728,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I14,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,"N-(1H-1,3-benzodiazol-1-yl)-2-(3-chlorophenyl)acetamide"
JAN-GHE-5a013bed-2,Z1079977350,C15H12ClN3O,Achiral,285.728,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J14,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,"N-(1H-1,3-benzodiazol-1-yl)-2-(3-chlorophenyl)acetamide"
MAT-POS-590ac91e-11,Z1129289653,C13H20N2O,Racemic or presumed racemic or meso,220.31,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K14,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,"3,4-dimethyl-N-(4-methylpyridin-3-yl)pentanamide"
MAT-POS-590ac91e-11,Z1129289653,C13H20N2O,Racemic or presumed racemic or meso,220.31,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L14,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,"3,4-dimethyl-N-(4-methylpyridin-3-yl)pentanamide"
JAN-GHE-5a013bed-11,Z1097410173,C9H8ClN5O,Achiral,237.645,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M14,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,"2-(3-chlorophenyl)-N-(1H-1,2,3,4-tetrazol-5-yl)acetamide"
JAN-GHE-5a013bed-11,Z1097410173,C9H8ClN5O,Achiral,237.645,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N14,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,"2-(3-chlorophenyl)-N-(1H-1,2,3,4-tetrazol-5-yl)acetamide"
MAT-POS-590ac91e-29,Z3471767411,C13H16N2O2,Diastereomeric mixture,232.278,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O14,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.2.1]heptane-1-carboxamide
MAT-POS-590ac91e-29,Z3471767411,C13H16N2O2,Diastereomeric mixture,232.278,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P14,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.2.1]heptane-1-carboxamide
Z4509080650,Z4509080650,C28H29ClFN3O2,Racemic or presumed racemic or meso,494,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A15,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=NC=C(Cl)C3)C(=O)C=C,N-(4-tert-butylphenyl)-N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]prop-2-enamide
Z4509080650,Z4509080650,C28H29ClFN3O2,Racemic or presumed racemic or meso,494,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B15,CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCCC=2C=CC=C(F)C2)C=3C=NC=C(Cl)C3)C(=O)C=C,N-(4-tert-butylphenyl)-N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]prop-2-enamide
MAT-POS-590ac91e-53,Z1171334619,C22H21ClN2O4,Achiral,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C15,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34)C2O1,"6-chloro-N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-53,Z1171334619,C22H21ClN2O4,Achiral,412.866,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D15,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(Cl)=CC34)C2O1,"6-chloro-N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-47,Z1239164812,C22H21FN2O4,Achiral,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E15,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(F)=CC34)C2O1,"N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-6-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-47,Z1239164812,C22H21FN2O4,Achiral,396.411,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F15,CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=CC(F)=CC34)C2O1,"N-{2-[(2,2-dimethyl-2,3-dihydro-1-benzofuran-7-yl)oxy]ethyl}-6-fluoro-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-56,Z1239079472,C20H18FN3O4S,Achiral,415.438,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G15,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-56,Z1239079472,C20H18FN3O4S,Achiral,415.438,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H15,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4)C2C1,"4-[4-(benzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
JAN-GHE-5a013bed-2,Z1079977350,C15H12ClN3O,Achiral,285.728,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I15,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,"N-(1H-1,3-benzodiazol-1-yl)-2-(3-chlorophenyl)acetamide"
JAN-GHE-5a013bed-2,Z1079977350,C15H12ClN3O,Achiral,285.728,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J15,ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,"N-(1H-1,3-benzodiazol-1-yl)-2-(3-chlorophenyl)acetamide"
MAT-POS-590ac91e-11,Z1129289653,C13H20N2O,Racemic or presumed racemic or meso,220.31,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K15,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,"3,4-dimethyl-N-(4-methylpyridin-3-yl)pentanamide"
MAT-POS-590ac91e-11,Z1129289653,C13H20N2O,Racemic or presumed racemic or meso,220.31,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L15,CC(C)C(C)CC(=O)NC=1C=NC=CC1C,"3,4-dimethyl-N-(4-methylpyridin-3-yl)pentanamide"
JAN-GHE-5a013bed-11,Z1097410173,C9H8ClN5O,Achiral,237.645,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M15,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,"2-(3-chlorophenyl)-N-(1H-1,2,3,4-tetrazol-5-yl)acetamide"
JAN-GHE-5a013bed-11,Z1097410173,C9H8ClN5O,Achiral,237.645,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N15,ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,"2-(3-chlorophenyl)-N-(1H-1,2,3,4-tetrazol-5-yl)acetamide"
MAT-POS-590ac91e-29,Z3471767411,C13H16N2O2,Diastereomeric mixture,232.278,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O15,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.2.1]heptane-1-carboxamide
MAT-POS-590ac91e-29,Z3471767411,C13H16N2O2,Diastereomeric mixture,232.278,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P15,CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,N-(4-methylpyridin-3-yl)-2-oxabicyclo[2.2.1]heptane-1-carboxamide
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A16,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B16,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C16,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D16,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E16,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F16,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G16,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H16,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I16,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J16,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K16,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L16,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M16,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N16,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O16,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P16,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A17,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B17,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C17,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D17,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E17,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F17,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G17,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H17,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I17,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J17,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K17,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L17,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M17,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N17,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O17,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P17,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A18,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
NAU-LAT-64f4b287-3,Z258606294,C13H15ClN4O2S,Achiral,326.801,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B18,ClCC(=O)N1CCN(CC2=NC(=NO2)C3=CC=CS3)CC1,"2-chloro-1-(4-{[3-(thiophen-2-yl)-1,2,4-oxadiazol-5-yl]methyl}piperazin-1-yl)ethan-1-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C18,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-64,Z1239079164,C22H22FN3O4S,Achiral,443.491,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D18,CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=CC(F)=CC34,"4-[4-(2,4-dimethylbenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,E18,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-59,Z1239108048,C21H17FN4O4S,Achiral,440.447,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,F18,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4)C2C1,"4-{[4-(6-fluoro-2-oxo-1,2-dihydroquinoline-4-carbonyl)piperazin-1-yl]sulfonyl}benzonitrile"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,G18,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
MAT-POS-590ac91e-67,Z1239079490,C20H17ClFN3O4S,Achiral,449.883,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,H18,FC=1C=CC=2NC(=O)C=C(C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(Cl)=CC4)C2C1,"4-[4-(4-chlorobenzenesulfonyl)piperazine-1-carbonyl]-6-fluoro-1,2-dihydroquinolin-2-one"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,I18,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
JAN-GHE-5a013bed-1,Z2917057197,C12H13ClN4O,Achiral,264.71,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,J18,CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,"2-(3-chlorophenyl)-N-(4,5-dimethyl-1H-1,2,3-triazol-1-yl)acetamide"
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,K18,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
MAT-POS-590ac91e-22,Z4099035734,C14H18N2O,Racemic or presumed racemic or meso,230.305,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,L18,CC=1C=CN=CC1NC(=O)C2CCC32CCC3,N-(4-methylpyridin-3-yl)spiro[3.3]heptane-1-carboxamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,M18,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
BEN-DND-93268d01-5,Z1129284972,C15H15FN2O,Achiral,258.29,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,N18,CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,3-(4-fluorophenyl)-N-(4-methylpyridin-3-yl)propanamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,O18,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
MAT-POS-590ac91e-9,Z3048531849,C12H16N2O2,Achiral,220.267,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,P18,COC1(CC(=O)NC=2C=NC=CC2C)CC1,2-(1-methoxycyclopropyl)-N-(4-methylpyridin-3-yl)acetamide
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,A19,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
Z4509080683,Z4509080683,C25H20ClF4N3O2,Racemic or presumed racemic or meso,505.891,91.15,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,B19,FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=NC=C(Cl)C3)C1,N-[(5-chloropyridin-3-yl)({[2-(3-fluorophenyl)ethyl]carbamoyl})methyl]-N-[4-(trifluoromethyl)phenyl]prop-2-enamide
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,C19,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
MAT-POS-590ac91e-36,Z1246062566,C20H17FN2O4,Racemic or presumed racemic or meso,368.358,100,200415-FTE / COVID-19,,,0,0.5,20,1178796-500NL-01,D19,COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=C(F)C=CC34,"7-fluoro-N-(8-methoxy-3,4-dihydro-2H-1-benzopyran-3-yl)-2-oxo-1,2-dihydroquinoline-4-carboxamide"
