SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
ClC=1C=CC=C(C1)C2CCCN(C2=O)C=3C=NC=C4C=CC=CC34,,,PET-UNK-c9c1e0d8-3,Z4760934701,97.0,40,20,1181202-Y40-31,03_K,Racemic or presumed racemic or meso,not found,H2795809
ClC=1C=CC=2OCCC3(NC(=O)N(C3=O)C=4C=NC=C5C=CC=CC45)C2C1,VLA-UCB-29506327-1,CVD-0014471,VLA-UCB-29506327-1,Z4780165443,95.98,40,20,1181202-Y40-31,03_L,Racemic or presumed racemic or meso,,H2787890
CN(C)C(=O)C(CNC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3)C=4C=CC=CC4,LON-WEI-b2874fec-27,CVD-0014864,Z4774556171,Z4774556171,100.0,40,20,1181202-Y40-31,03_M,Diastereomeric mixture,,H2776777
CC=1C=CC=C(NC(=O)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4)N1,LON-WEI-b2874fec-17,CVD-0014854,Z2893976662,Z2893976662,100.0,40,20,1181202-Y40-31,03_N,Single known enantiomer,,H0498477
ClC=1C=CC(NC(=O)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4)=CC1,LON-WEI-b2874fec-16,CVD-0014853,Z2894086883,Z2894086883,100.0,40,20,1181202-Y40-31,03_O,Single known enantiomer,,H0497415
O=C(NC=1C=CN=CC1)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-18,CVD-0014855,Z2894086882,Z2894086882,100.0,40,20,1181202-Y40-31,03_P,Single known enantiomer,,H0497414
FC=1C=CC(NC(=O)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4)=CC1,LON-WEI-b2874fec-19,CVD-0014856,Z2894086941,Z2894086941,100.0,40,20,1181202-Y40-31,04_A,Single known enantiomer,,H0497402
CCC=1C=CC(=CC1C(=O)N2CCC(CC2)C3CCNC3)S(=O)(=O)C,LON-WEI-b2874fec-13,CVD-0014850,Z2439299153,Z2439299153,99.24,40,20,1181202-Y40-31,04_B,Racemic or presumed racemic or meso,,H0120106
CN(C)S(=O)(=O)C=1C=C(C=C(C)C1C)C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-5,CVD-0014842,Z2439293442,Z2439293442,98.96,40,20,1181202-Y40-31,04_C,Racemic or presumed racemic or meso,,H0117825
O=C(NC=1C=CC=CC1)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-15,CVD-0014852,Z2894086884,Z2894086884,100.0,40,20,1181202-Y40-31,04_D,Single known enantiomer,,H0497420
CNCC1CCCN(C1)C(=O)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-26,CVD-0014863,Z3018686122,Z3018686122,100.0,40,20,1181202-Y40-31,04_E,Diastereomeric mixture,,H1231097
CC=1C=CC(NC=2C=CC=CC2C(=O)N3CCC(CC3)C4CCNC4)=CC1,LON-WEI-b2874fec-2,CVD-0014839,Z2452091905,Z2452091905,98.77,40,20,1181202-Y40-31,04_F,Racemic or presumed racemic or meso,,H0102595
O=C(N1CCC(CC1)C2CCNC2)C=3C=CC=C(CN4CCCC4=O)C3,LON-WEI-b2874fec-1,CVD-0014838,Z2452091739,Z2452091739,100.0,40,20,1181202-Y40-31,04_G,Racemic or presumed racemic or meso,,H0104554
CS(=O)(=O)NC=1C=CC(Cl)=CC1C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-3,CVD-0014840,Z2452093371,Z2452093371,100.0,40,20,1181202-Y40-31,04_H,Racemic or presumed racemic or meso,,H0104556
FC(F)C1=NC=2C=C(C=CC2N1)C(=O)N3CCC(CC3)C4CCNC4,LON-WEI-b2874fec-14,CVD-0014851,Z2439297518,Z2439297518,92.22,40,20,1181202-Y40-31,04_I,Racemic or presumed racemic or meso,,H0498560
CS(=O)(=O)C=1C=CC=CC1C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-12,CVD-0014849,Z2452091204,Z2452091204,100.0,40,20,1181202-Y40-31,04_J,Racemic or presumed racemic or meso,,H0122335
CCCOC=1C(Cl)=CC(=CC1OCC)C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-7,CVD-0014844,Z2439294073,Z2439294073,100.0,40,20,1181202-Y40-31,04_K,Racemic or presumed racemic or meso,,H0120057
COCCNC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3,LON-WEI-b2874fec-20,CVD-0014857,Z2894086906,Z2894086906,100.0,40,20,1181202-Y40-31,04_L,Single known enantiomer,,H0497409
FC=1C=CC=C(NC(=O)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4)C1,LON-WEI-b2874fec-24,CVD-0014861,Z2894086942,Z2894086942,100.0,40,20,1181202-Y40-31,04_M,Single known enantiomer,,H0497405
O=C(NC=1C=CC=NC1)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-25,CVD-0014862,Z2894086885,Z2894086885,100.0,40,20,1181202-Y40-31,04_N,Single known enantiomer,,H0497419
O=C(NC=1C=CC=CC1C#N)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-23,CVD-0014860,Z2894086897,Z2894086897,95.96,40,20,1181202-Y40-31,04_O,Single known enantiomer,,H0497942
O=C(NCCC=1C=CC=CC1)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-b2874fec-22,CVD-0014859,Z2894086940,Z2894086940,100.0,40,20,1181202-Y40-31,04_P,Single known enantiomer,,H0497403
O=C(NCC1=CC=CS1)[C@H](N2CC=3C=CC=CC3C2=O)C=4C=CC=CC4,LON-WEI-f8a636e2-1,CVD-0014858,Z2894086916,Z2894086916,100.0,40,20,1181202-Y40-31,05_A,Single known enantiomer,,H0497411
ClC=1C=CC=2OCCC(C(=O)NC=3C=CNC(=O)C3)C2C1,,,BEN-DND-b89db3f2-2,Z4778736895,93.96,40,20,1181202-Y40-31,05_B,Racemic or presumed racemic or meso,not found,H2795770
O=C(N1CCC(CC1)C2CCNC2)C=3C=CC=4NC(=O)CCC4C3,LON-WEI-b2874fec-4,CVD-0014841,Z2439292805,Z2439292805,100.0,40,20,1181202-Y40-31,05_C,Racemic or presumed racemic or meso,,H0114785
CN1CCN(CC1)C=2C=CC(F)=CC2C(=O)N3CCC(CC3)C4CCNC4,LON-WEI-b2874fec-10,CVD-0014847,Z2439297967,Z2439297967,91.0,40,20,1181202-Y40-31,05_D,Racemic or presumed racemic or meso,,H0120086
CC(C)OCC=1C=C(C=CC1F)C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-8,CVD-0014845,Z2439300068,Z2439300068,100.0,40,20,1181202-Y40-31,05_E,Racemic or presumed racemic or meso,,H0119820
CC=1C(=CC=CC1C=2C=CC=CN2)C(=O)N3CCC(CC3)C4CCNC4,LON-WEI-b2874fec-6,CVD-0014843,Z2439299236,Z2439299236,100.0,40,20,1181202-Y40-31,05_F,Racemic or presumed racemic or meso,,H0117800
CC=1C=C(C=C(C)C1OC(F)F)C(=O)N2CCC(CC2)C3CCNC3,LON-WEI-b2874fec-11,CVD-0014848,Z2439297746,Z2439297746,100.0,40,20,1181202-Y40-31,05_G,Racemic or presumed racemic or meso,,H0120979
O=C(N1CCC(CC1)C2CCNC2)C=3C=CC=C(C3)N4CCCNC4=O,LON-WEI-b2874fec-9,CVD-0014846,Z2439299847,Z2439299847,100.0,40,20,1181202-Y40-31,05_H,Racemic or presumed racemic or meso,,H0120080
