SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
COC=1C=CC(CN2C(=O)C(=O)C=3C=C(Br)C=C(C)C23)=CC1OC,,,LOR-NOR-30067bb9-7,Z111479666,95.0,40,20,1169106-Y40-01,04_M,Achiral,not found,UNK
BrC=1C=CC=2N(CC=3N=CON3)C(=O)C(=O)C2C1,,,LOR-NOR-30067bb9-18,Z352251454,95.0,40,20,1169106-Y40-01,04_N,Achiral,not found,UNK
COC=1C=CC=2C(=O)C(=O)NC2C1F,,,LOR-NOR-30067bb9-14,Z1551924411,100.0,40,20,1169106-Y40-01,04_O,Achiral,not found,UNK
CC=1C=CC(OCCN2C(=O)C(=O)C=3C=CC=C(Cl)C23)=CC1,,,LOR-NOR-30067bb9-5,Z1763358916,100.0,40,20,1169106-Y40-01,04_P,Achiral,not found,UNK
CCOC=1C=CC=CC1CN2C(=O)C(=O)C=3C=C(Br)C=CC23,,,LOR-NOR-30067bb9-6,Z1776036453,100.0,40,20,1169106-Y40-01,05_A,Achiral,not found,UNK
ClC=1C=CC(OCCCN2C(=O)C(=O)C=3C=CC=CC23)=CC1,,,LOR-NOR-30067bb9-3,Z111715598,100.0,40,20,1169106-Y40-01,05_B,Achiral,not found,UNK
CC=1C=CC=C(NC(=O)CN2C(=O)C(=O)C=3C=CC=CC23)C1,,,LOR-NOR-30067bb9-8,Z27790585,100.0,40,20,1169106-Y40-01,05_C,Achiral,not found,UNK
FC=1C=C(C#N)C=CC1CN2C(=O)C(=O)C=3C=CC=C(Br)C23,,,LOR-NOR-30067bb9-10,Z229622108,93.0,40,20,1169106-Y40-01,05_D,Achiral,not found,UNK
FCCOC=1C=CC=2NC(=O)C(=O)C2C1,,,LOR-NOR-30067bb9-13,Z3025441400,95.0,40,20,1169106-Y40-01,05_E,Achiral,not found,UNK
CC=1C=CC=C(C)C1NC(=O)CN2C(=O)C(=O)C=3C=CC=CC23,,,LOR-NOR-30067bb9-17,Z27072616,100.0,40,20,1169106-Y40-01,05_F,Achiral,not found,UNK
CO[C@@H]1C[C@@H](COC=2C=CC=NC2)N(C1)C=3N=CC=CN3,,,AUS-ARG-7cfdce8f-1,Z2052657402,95.0,40,20,1169106-Y40-01,05_G,Single known enantiomer,not found,UNK
COC=1C=CC(Cl)=CC1N2CCN(CC3=CC(=O)NC=4C=CC=CC34)C2=O,,,JAG-UCB-c37fbdcd-1,Z4575479976,,40,20,1169106-Y40-01,05_H,Achiral,not found,UNK
C[C@H](C(=O)O)C=1C=CC=2C=3C=C(Cl)C=CC3NC2C1C,,,MAK-UNK-0d6072ac-20,Z4575464108,95.0,40,20,1169106-Y40-01,05_I,Single known enantiomer,not found,UNK
C[C@H](C(=O)O)C=1C=C(C)C2=C(C1)NC=3C=CC(Cl)=CC32,,,MAK-UNK-0d6072ac-21,Z4575505323,95.0,40,20,1169106-Y40-01,05_J,Single known enantiomer,not found,UNK
CC=1C=CN=CC1NC(=O)CC(N2CCC(O)CC2)C=3C=CSC3,PET-SGC-a8a902d9-1,CVD-0003093,PET-SGC-a8a902d9-1,Z4575433733,95.0,40,20,1169106-Y40-01,05_K,Racemic or presumed racemic or meso,,UNK
