SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
NS(=O)(=O)C=1C=CC(=CC1)N2CCC(CC2)C3=NC=4C=CC=CC4S3,WAR-XCH-b72a1bbc-8,CVD-0003885,WAR-XCH-b72-8,Z3075339619,91.0,40,20,1181202-Y40-02,J04,Achiral,,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(CCC#N)=CC1)C=2C=CC=NC2,,,Z4459610252,Z4459610252,91.0,40,20,1181202-Y40-02,K04,Racemic or presumed racemic or meso,not found,UNK
O=C(NC=1C=CC(OC=2N=CC=CN2)=CC1)C(=O)N3CCN(CC4=CC=CS4)CC3,MAK-UNK-b1d4dcd7-3,CVD-0002518,MAK-UNK-b1d-3,Z755740660,93.88,40,20,1181202-Y40-02,L04,Achiral,,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C2CCOC2)C=3C=CC=NC3,,,Z4459610258,Z4459610258,85.0,40,20,1181202-Y40-02,M04,Diastereomeric mixture,not found,UNK
[O-][N+](=O)C=1C=CC(NC(=O)C=2C=CC=C(Cl)C2)=C(Cl)C1,CHR-SOS-7098f804-2,CVD-0000596,CHR-SOS-709-2,Z62445031,100.0,40,20,1181202-Y40-02,N04,Achiral,,UNK
ClCC(=O)N1CCN(CC=2C=CC=C(C#N)C2)CC1,,,PAT-UNK-b2d-1,Z4450620211,100.0,40,20,1181202-Y40-02,O04,Achiral,not found,UNK
"CC(C)(C)NC(=O)C(N([C@@H]1C[C@@H]1C=2C=CC=CC2)C(=O)C=C)C=3C=CC=NC3 |&1:9,11,r|",,,Z4459611406,Z4459611406,92.0,40,20,1181202-Y40-02,P04,Diastereomeric mixture,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=2C=CNC2C1)C=3C=CC=NC3,,,Z4459610240,Z4459610240,94.04,40,20,1181202-Y40-02,A05,Racemic or presumed racemic or meso,not found,UNK
CC(C)C1CCCC(CC1)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,,,Z4459610239,Z4459610239,100.0,40,20,1181202-Y40-02,B05,Diastereomeric mixture,not found,UNK
CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)C1)C(=O)C=C)C=3C=CC=NC3,,,Z4459610270,Z4459610270,100.0,40,20,1181202-Y40-02,C05,Diastereomeric mixture,not found,UNK
CC(C)(C)NC(=O)C(N(C1CCC2(CCCC2)CC1)C(=O)C=C)C=3C=CC=NC3,,,Z4459610272,Z4459610272,100.0,40,20,1181202-Y40-02,D05,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(OCC#C)=CC1)C=2C=CC=NC2,,,Z4459610264,Z4459610264,93.62,40,20,1181202-Y40-02,E05,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC=C(C#C)C1)C=2C=CC=NC2,,,Z4459610284,Z4459610284,100.0,40,20,1181202-Y40-02,F05,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)N2CCC2)C=3C=CC=NC3,,,Z4459610274,Z4459610274,100.0,40,20,1181202-Y40-02,G05,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)NC(=O)C(N(C1COC2(CCC2)C1)C(=O)C=C)C=3C=CC=NC3,,,Z4459610266,Z4459610266,88.0,40,20,1181202-Y40-02,H05,Diastereomeric mixture,not found,UNK
CN1C=CC=2C=C(C=CC12)N(C(C(=O)NC(C)(C)C)C=3C=CC=NC3)C(=O)C=C,,,Z4459610285,Z4459610285,100.0,40,20,1181202-Y40-02,I05,Racemic or presumed racemic or meso,not found,UNK
OC=1C=CC(=CC1NC(=O)C=C)C(=O)NCC(CC=2C=CC=CC2)C=3C=CC=CN3,,,JUA-UNI-bc0-5,Z3756835265,82.67,40,20,1181202-Y40-02,J05,Racemic or presumed racemic or meso,not found,UNK
CN(C)C(=O)CC1CN(C(=O)C=2C=NN3CCCC23)C=4C=CC(Cl)=CC14,,,Z2269442666,Z2269442666,100.0,40,20,1181202-Y40-02,K05,Racemic or presumed racemic or meso,not found,UNK
NC1=C(C#N)C=NN1C=2C=CC=CC2NC(=O)CC3=CC=NN3,BAR-COM-4e090d3a-14,CVD-0000233,BAR-COM-4e0-14,Z2143174968,83.96,40,20,1181202-Y40-02,L05,Achiral,,UNK
CS(=O)(=O)NCCN1CCCC=2C=CC(=CC12)S(=O)(=O)N,DUN-NEW-f8ce3686-14,CVD-0001102,DUN-NEW-f8c-14,Z1317949519,84.49,40,20,1181202-Y40-02,M05,Achiral,,UNK
CC=1C=CC=CC1C(C(=O)NCC(O)CN2C=CN=N2)C=3C=CC=CC3,BAR-COM-4e090d3a-12,CVD-0000231,BAR-COM-4e0-12,Z3052559442,100.0,40,20,1181202-Y40-02,N05,Diastereomeric mixture,,UNK
CN(C(=O)CC1=NOC=2C=CC=CC12)C=3C=CC(NC(=O)OC(C)(C)C)=CC3,,,s_22____12335866____132823,Z2721856533,100.0,40,20,1181202-Y40-02,O05,Achiral,not found,UNK
CN(CC=1C=CC(OCC2=CC=CS2)=CC1)C(=O)CN3N=NC=4C=CC=CC34,,,s_22____2263492____13206668,Z929497546,100.0,40,20,1181202-Y40-02,P05,Achiral,not found,UNK
CCN(CC=1C=CC=C(C1)C=2C=CN=CC2)C(=O)CC3=NOC=4C=CC=CC34,,,s_22____5732348____132823,Z1260535907,100.0,40,20,1181202-Y40-02,A06,Achiral,not found,UNK
FC=1C=C(CNC(=O)CN2N=NC=3C=CC=CC23)C=CC1OC=4C=CC=NC4,,,s_22____1723102____13206668,Z826180044,100.0,40,20,1181202-Y40-02,B06,Achiral,not found,UNK
CC=1C=CC(OC=2C=CC=C(NC(=O)NCC3=CN=NN3C)C2)=C(C)C1,BAR-COM-4e090d3a-48,CVD-0000269,BAR-COM-4e0-48,Z4466167765,97.77,40,20,1181202-Y40-02,C06,Achiral,,UNK
