Molecule Name,SMILES,Catalog,Supplier,Protease Assay (Screening): Target,Protease Assay (Screening): Concentration (uM),Protease Assay (Screening): FI 480/520 (ex/em) (RFU),Protease Assay (Screening): Activity (%),"Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0]","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Standard Deviation (±)","Protease Assay (Screening): Mean corrected activity (%) [Target: Mpro, JIRA: 11695, Readout: FI, Concentration: 10.0] Count","Mpro Protease Assay Dose-Response: IC50 (uM) [Target: Mpro, JIRA: 11919, Readout: FI]",Mpro Protease Assay Dose-Response: Target,Mpro Protease Assay Dose-Response: Dose-response Plot
PCM-0168910,CS(=O)(=O)C1=NC(C(=O)N(CC2=CC=CC=C2)C2CCS(=O)(=O)C2)=C(Cl)C=N1,D053-0283,ChemDiv,,,,,7.1,1.5,3,1.98,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,Mpro,10,6702,17.3,18.3,5.6,3,3.87,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,Mpro,10,39498,24.3,18.3,5.6,3,3.87,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,Mpro,10,23162,13.2,18.3,5.6,3,3.87,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,Mpro,10,10909,12.6,18.3,5.6,3,3.87,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.87,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.61,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.61,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.61,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.61,Mpro, 
PCM-0168906,COC1=CC=C(CNC(=O)C2=C(Cl)C=NC(=N2)S(C)(=O)=O)C=C1,D053-0036,ChemDiv,,,,,18.3,5.6,3,3.61,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,Mpro,10,12349,36,37.3,6.1,3,7.41,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,Mpro,10,65110,43.9,37.3,6.1,3,7.41,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,Mpro,10,44302,31.9,37.3,6.1,3,7.41,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,Mpro,10,36757,49.8,37.3,6.1,3,7.41,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,7.41,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,3.17,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,3.17,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,3.17,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,3.17,Mpro, 
PCM-0162074,CCOC(=O)C1=CC=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=C1,6158-0299,ChemDiv,,,,,37.3,6.1,3,3.17,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,Mpro,10,8070,21.8,20,2.9,3,1.64,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,Mpro,10,35978,21.6,20,2.9,3,1.64,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,Mpro,10,27083,16.6,20,2.9,3,1.64,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,Mpro,10,23162,29.7,20,2.9,3,1.64,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,1.64,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,2.11,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,2.11,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,2.11,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,2.11,Mpro, 
PCM-0162034,CC1=C(NC(=O)CC2SC(=O)N(C2=O)C2=CC=CC=C2)C=CC=C1,6158-0293,ChemDiv,,,,,20,2.9,3,2.11,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,Mpro,10,5156,12.2,10.4,1.6,3,1.32,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,Mpro,10,20554,9.9,10.4,1.6,3,1.32,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,Mpro,10,18575,9.1,10.4,1.6,3,1.32,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,Mpro,10,13219,7.3,10.4,1.6,3,1.32,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.32,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.5,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.5,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.5,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.5,Mpro, 
PCM-0153217,OC(=O)[C@H](N1CC2=CC=CC=C2C1=O)C1=CC=CC=C1,C429-0026,ChemDiv,,,,,10.4,1.6,3,1.5,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,Mpro,10,3036,5.2,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,Mpro,10,15376,5.9,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,Mpro,10,13336,4.5,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,Mpro,10,11145,5.3,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151853,CCOC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7417,ChemDiv,,,,,5.2,0.7,3,< 0.42,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,Mpro,10,4779,11,12.4,2,3,1.36,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,Mpro,10,26906,14.7,12.4,2,3,1.36,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,Mpro,10,21465,11.7,12.4,2,3,1.36,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,Mpro,10,17816,10.7,12.4,2,3,1.36,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.36,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.39,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.39,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.39,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.39,Mpro, 
PCM-0151773,COC(=O)C1=C(C)N(C2=C1C=C(C=C2)N(C(=O)C1=CC=CO1)S(C)(=O)=O)S(C)(=O)=O,8524-7402,ChemDiv,,,,,12.4,2,3,1.39,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,Mpro,10,14940,44.5,46.4,8.6,3,9.53,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,Mpro,10,80748,55.9,46.4,8.6,3,9.53,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,Mpro,10,52253,39,46.4,8.6,3,9.53,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,Mpro,10,43274,31.5,46.4,8.6,3,9.53,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.53,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.13,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.13,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.13,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.13,Mpro, 
PCM-0151760,CCCC1=C(C)NC2=C(C(=O)N(N2)C2=CC=CC=C2)C1=O,8561-08405,ChemDiv,,,,,46.4,8.6,3,9.13,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,Mpro,10,19675,60.1,45.7,12.5,3,< 0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,Mpro,10,57831,38.3,45.7,12.5,3,< 0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,Mpro,10,51988,38.7,45.7,12.5,3,< 0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,Mpro,10,20019,45.4,45.7,12.5,3,< 0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,< 0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,0.42,Mpro, 
PCM-0135999,COC1=CC=C(C=C1S(=O)(=O)NC1=C2N=CC=CC2=CC=C1)N1C(=O)CCS1(=O)=O,D470-0313,ChemDiv,,,,,45.7,12.5,3,0.42,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,Mpro,10,9020,25,27.8,3,3,3.52,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,Mpro,10,48111,30.9,27.8,3,3,3.52,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,Mpro,10,39229,27.4,27.8,3,3,3.52,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,Mpro,10,8746,13.9,27.8,3,3,3.52,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.52,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.45,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.45,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.45,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.45,Mpro, 
PCM-0135909,CCN(C(=O)NC1=CN(C)C(=O)C2=CC=CC=C12)C1=C(CC)C=CC=C1,E679-0561,ChemDiv,,,,,27.8,3,3,3.45,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,Mpro,10,8933,24.7,26.5,2.4,3,2.52,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,Mpro,10,45892,29.2,26.5,2.4,3,2.52,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,Mpro,10,37206,25.6,26.5,2.4,3,2.52,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,Mpro,10,9870,16.5,26.5,2.4,3,2.52,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.52,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.77,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.77,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.77,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.77,Mpro, 
PCM-0135288,CC(=O)C1=C2OC(=O)C=C(C)C2=CC=C1OC(=O)C1=CC=CO1,3230-2237,ChemDiv,,,,,26.5,2.4,3,2.77,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,Mpro,10,12509,36.5,39.5,5.3,3,5.45,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,Mpro,10,67339,45.6,39.5,5.3,3,5.45,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,Mpro,10,49339,36.4,39.5,5.3,3,5.45,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,Mpro,10,13449,26.2,39.5,5.3,3,5.45,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.45,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.25,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.25,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.25,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.25,Mpro, 
PCM-0135261,CC1=CC(OC2=C(OC3=CC(OC(=O)C4=CC=CO4)=CC=C3C2=O)C(F)(F)F)=CC(C)=C1,4790-0230,ChemDiv,,,,,39.5,5.3,3,5.25,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,Mpro,10,16305,49,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,Mpro,10,77409,53.3,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,Mpro,10,58756,44.7,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,Mpro,10,17610,37.4,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135127,O=C(OC1=CC=C2C3=C(CCC3)C(=O)OC2=C1)C1=CC=CO1,2712-4057,ChemDiv,,,,,49,4.3,3,> 29.90,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,Mpro,10,2540,3.6,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,Mpro,10,12360,3.6,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,Mpro,10,12921,4.1,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,Mpro,10,4168,1.1,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
PCM-0135093,O=C(OC1=CC=C2C(OC(=O)C=C2C2=CC=CC=C2)=C1)C1=CC=CO1,3453-0735,ChemDiv,,,,,3.8,0.3,3,< 0.42,Mpro, 
