SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
CC(CCC1=CC=CO1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,,,LON-WEI-5e7d1b3e-39,Z2735296608,96.0,40,20,1178796-Y40-31,04_H,Racemic or presumed racemic or meso,not found,*R2375778*
CC(C)CN1C=C(NC(=O)NCCN2CCOCC2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-16,Z3220635993,96.0,40,20,1178796-Y40-31,04_I,Achiral,not found,*R2375653*
CC(C)CN1C=C(NC(=O)NCC=2C=CC=3OCOC3C2)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-55,Z3220636083,96.0,40,20,1178796-Y40-31,04_J,Achiral,not found,*R2375825*
CC(C)CN1C=C(NC(=O)NCC2CCN(CC=3C=CC(C)=CC3)C2)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-35,Z3220636139,96.0,40,20,1178796-Y40-31,04_K,Racemic or presumed racemic or meso,not found,*R2375794*
[O-][N+](=O)C1=CN=C(SC=2C=CC=CC2NC(=O)NC=3C=CC=C(C3)C(F)(F)F)S1,,,LON-WEI-5e7d1b3e-69,Z2417819256,96.0,40,20,1178796-Y40-31,04_L,Achiral,not found,*R2375911*
ClC=1C=NC(=NC1C(=O)NCC=2C=CC=3OCOC3C2)S(=O)(=O)CC=4C=CC=CC4,,,LON-WEI-5e7d1b3e-10,Z1213675726,96.0,40,20,1178796-Y40-31,04_M,Achiral,not found,*R2375720*
CC(=O)C=1C=CC=C(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,,,LON-WEI-5e7d1b3e-6,Z2735296600,96.0,40,20,1178796-Y40-31,04_N,Achiral,not found,*R2375635*
O=C(C1=CC=CS1)N2N=CC(C#N)=C2C3CC3,,,LON-WEI-5e7d1b3e-70,Z2735106872,96.0,40,20,1178796-Y40-31,04_O,Achiral,not found,*R2375910*
COC=1C=CC(OC)=C(CNC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)C1,,,LON-WEI-5e7d1b3e-1,Z3220620840,96.0,40,20,1178796-Y40-31,04_P,Achiral,not found,*R2375652*
CN1C=C(NC(=O)NC=2C=CC=C(C2)C(F)(F)F)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-23,Z3220621005,96.0,40,20,1178796-Y40-31,05_A,Achiral,not found,*R2375729*
CCOC(=O)CC1=CSC(NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23)=N1,,,LON-WEI-5e7d1b3e-29,Z2734676997,96.0,40,20,1178796-Y40-31,05_B,Achiral,not found,*R2375773*
O=C(CC=1C=CSC1)N2CCN(CC2)C3=CC(=NN3)C4=CC=CS4,,,LON-WEI-5e7d1b3e-25,Z3244426603,96.0,40,20,1178796-Y40-31,05_C,Achiral,not found,*R2375923*
CN1C=C(NC(=O)N(CC2CCCO2)CC3=CC=CO3)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-59,Z3220621008,96.0,40,20,1178796-Y40-31,05_D,Racemic or presumed racemic or meso,not found,*R2375752*
FC=1C=CC(=CC1)C2=NC(=C(O2)S(=O)(=O)CC=3C=CC=CC3F)S(=O)(=O)C=4C=CC=CC4,,,LON-WEI-5e7d1b3e-2,Z443419586,96.0,40,20,1178796-Y40-31,05_E,Achiral,not found,*R2375651*
OC(=O)[C@H](N1CC=2C=CC=CC2C1=O)C=3C=CC=CC3,,,LON-WEI-5e7d1b3e-19,Z2944319108,96.0,40,20,1178796-Y40-31,05_F,Single known enantiomer,not found,*R2375926*
N#CC=1C=CC(CN2CCC(CC2)C3CCNC3)=CC1,,,LON-WEI-5e7d1b3e-32,Z2448190776,96.0,40,20,1178796-Y40-31,05_G,Racemic or presumed racemic or meso,not found,*R2375763*
CC(C)CN1C=C(NC(=O)NC2CCCCCC2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-27,Z3220635964,96.0,40,20,1178796-Y40-31,05_H,Achiral,not found,*R2375781*
CN1C=C(NC(=O)NCCCN2CCC=3C=CC=CC3C2)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-7,Z3221769633,96.0,40,20,1178796-Y40-31,05_I,Achiral,not found,*R2375634*
O=C1OC(NC=2C=CC=CC2)=NC=3C=CC=CC13,,,LON-WEI-5e7d1b3e-72,Z2511727534,96.0,40,20,1178796-Y40-31,05_J,Achiral,not found,*R2375904*
COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=C(OC)C1,,,LON-WEI-5e7d1b3e-18,Z3220621047,96.0,40,20,1178796-Y40-31,05_K,Achiral,not found,*R2375743*
CC(C)CN1C=C(NC(=O)NC=2C=CC=NC2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-22,Z2734676967,96.0,40,20,1178796-Y40-31,05_L,Achiral,not found,*R2375731*
CC(C)CN1C=C(NC(=O)NCCCN2CCCC2=O)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-15,Z3220636262,96.0,40,20,1178796-Y40-31,05_M,Achiral,not found,*R2375654*
COC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,,,LON-WEI-5e7d1b3e-11,Z3064669100,96.0,40,20,1178796-Y40-31,05_N,Achiral,not found,*R2375657*
CCOC(=O)C=1C=C(SC1NC(=O)CC2=CSC(=N2)C=3C=CC=CC3)C=4C=CC=CC4,,,LON-WEI-5e7d1b3e-24,Z28751438,96.0,40,20,1178796-Y40-31,05_O,Achiral,not found,*R2375728*
COC(=O)C=1C(C)=NN(C1C=2C=C(C)ON2)C=3C=CC=CC3,,,LON-WEI-5e7d1b3e-63,Z2735103512,96.0,40,20,1178796-Y40-31,05_P,Achiral,not found,*R2375900*
COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,,,LON-WEI-5e7d1b3e-43,Z3220636179,96.0,40,20,1178796-Y40-31,06_A,Achiral,not found,*R2375816*
COC=1C=C(Cl)C(C)=CC1NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,,,LON-WEI-5e7d1b3e-36,Z3220620883,96.0,40,20,1178796-Y40-31,06_B,Achiral,not found,*R2375788*
CCCCN(CCCNC(=O)NC1=CN(CC(C)C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3,,,LON-WEI-5e7d1b3e-38,Z3220636140,96.0,40,20,1178796-Y40-31,06_C,Achiral,not found,*R2375780*
COC=1C=CC=C(C1)C(=O)NC2=NN=C(SCC=3C=CC(Cl)=CC3)N2,,,LON-WEI-5e7d1b3e-68,Z4760415121,96.0,40,20,1178796-Y40-31,06_D,Achiral,not found,*R2375918*
COC(=O)C=1SC=CC1NC(=O)NC2=CN(CC(C)C)C(=O)C=3C=CC=CC23,,,LON-WEI-5e7d1b3e-56,Z3220636209,96.0,40,20,1178796-Y40-31,06_E,Achiral,not found,*R2375823*
[O-][N+](=O)C1=CN=C(SC=2N=CC=C(N2)C=3C=CC=NC3)S1,,,LON-WEI-5e7d1b3e-71,Z2735100946,96.0,40,20,1178796-Y40-31,06_F,Achiral,not found,*R2375908*
COC(=O)C=1C(C)=NN(C(=O)C2=CC=CS2)C1C=3SN=NC3C,,,LON-WEI-5e7d1b3e-66,Z2735102897,96.0,40,20,1178796-Y40-31,06_G,Achiral,not found,*R2375898*
CCCC1=C(C)NC=2NN(C=3C=CC=CC3)C(=O)C2C1=O,,,LON-WEI-5e7d1b3e-26,Z223645950,96.0,40,20,1178796-Y40-31,06_H,Achiral,not found,*R2375790*
CC(C)(C)C=1C=CC(=CC1)C2=NN=C(SC3=CN=C(S3)[N+](=O)[O-])O2,,,LON-WEI-5e7d1b3e-65,Z2417568593,96.0,40,20,1178796-Y40-31,06_I,Achiral,not found,*R2375903*
CC(C)CN1C=C(NC(=O)NCCC2=CNC=3C=CC=CC23)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-20,Z3220636183,96.0,40,20,1178796-Y40-31,06_J,Achiral,not found,*R2375735*
CC(C)CN1C=C(NC(=O)N2CCC(C2)C=3C=CC=CC3)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-34,Z3220636265,96.0,40,20,1178796-Y40-31,06_K,Racemic or presumed racemic or meso,not found,*R2375795*
CC(C)CN1C=C(NC(=O)NC2=NC=3C=CC=CC3S2)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-30,Z3220636349,96.0,40,20,1178796-Y40-31,06_L,Achiral,not found,*R2375770*
CC(C)CN1C=C(NC(=O)NCC2CCCO2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-13,Z2735564043,96.0,40,20,1178796-Y40-31,06_M,Racemic or presumed racemic or meso,not found,*R2375655*
CCOC(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,,,LON-WEI-5e7d1b3e-12,Z3220620949,96.0,40,20,1178796-Y40-31,06_N,Achiral,not found,*R2375656*
CCOC(=O)C=1C=CC(NC(=O)CC2SC(=O)N(C2=O)C=3C=CC=CC3)=CC1,,,LON-WEI-5e7d1b3e-74,Z56854710,96.0,40,20,1178796-Y40-31,06_O,Racemic or presumed racemic or meso,not found,*R2375916*
CC(C)CN1C=C(NC(=O)NC2CCCC=3C=CC=CC23)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-42,Z3220636321,96.0,40,20,1178796-Y40-31,06_P,Racemic or presumed racemic or meso,not found,*R2375818*
CC(C)CN1C=C(NC(=O)N2CCC(CC=3C=CC=CC3)CC2)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-54,Z3220636288,96.0,40,20,1178796-Y40-31,07_A,Achiral,not found,*R2375828*
CC(C)CN1C=C(NC(=O)NC=2C=C(C)ON2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-9,Z2734676942,96.0,40,20,1178796-Y40-31,07_B,Achiral,not found,*R2375724*
CCN(C(=O)NC1=CN(C)C(=O)C=2C=CC=CC12)C=3C=CC=CC3CC,,,LON-WEI-5e7d1b3e-47,Z3220620992,96.0,40,20,1178796-Y40-31,07_C,Achiral,not found,*R2375801*
CN1C=C(NC(=O)N2CCN(CC2)C(=O)C3=CC=CO3)C=4C=CC=CC4C1=O,,,LON-WEI-5e7d1b3e-45,Z3220621029,96.0,40,20,1178796-Y40-31,07_D,Achiral,not found,*R2375808*
[O-][N+](=O)C1=CN=C(SC2=NN=C(C3=CC=CO3)N2C=4C=CC(OCC=5C=CC=CC5)=CC4)S1,,,LON-WEI-5e7d1b3e-61,Z3293159143,96.0,40,20,1178796-Y40-31,07_E,Achiral,not found,*R2375894*
S(C1=NN=C(O1)C2=CC=CS2)C3=CC(=NC4=NC=NN34)C=5C=CC=CC5,,,LON-WEI-5e7d1b3e-76,Z239633414,96.0,40,20,1178796-Y40-31,07_F,Achiral,not found,*R2375913*
CN1C=C(NC(=O)NCCC=2C=CC(Cl)=CC2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-52,Z2735296578,96.0,40,20,1178796-Y40-31,07_G,Achiral,not found,*R2375831*
COC=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1OC,,,LON-WEI-5e7d1b3e-5,Z3220621066,96.0,40,20,1178796-Y40-31,07_H,Achiral,not found,*R2375636*
CCOC(=O)C1=C(C)N(C=2C=CC(=CC12)N(C(=O)C3=CC=CO3)S(=O)(=O)C)S(=O)(=O)C,,,LON-WEI-5e7d1b3e-8,Z3064669103,96.0,40,20,1178796-Y40-31,07_I,Achiral,not found,*R2375632*
CN1C=C(NC(=O)NCC=2C=CC=CN2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-49,Z2734676896,96.0,40,20,1178796-Y40-31,07_J,Achiral,not found,*R2375838*
CCN(CC)S(=O)(=O)C=1C=CC(NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23)=CC1,,,LON-WEI-5e7d1b3e-37,Z3220620972,96.0,40,20,1178796-Y40-31,07_K,Achiral,not found,*R2375783*
NC1=NNC=2C=C(O)N=C(O)C12,,,LON-WEI-5e7d1b3e-62,Z1198150380,96.0,40,20,1178796-Y40-31,07_L,Achiral,not found,*R2375897*
CCOC(=O)N1CCC(CC1)NC(=O)NC2=CN(C)C(=O)C=3C=CC=CC23,,,LON-WEI-5e7d1b3e-46,Z3220621081,96.0,40,20,1178796-Y40-31,07_M,Achiral,not found,*R2375804*
CN1C=C(NC(=O)NCCC=2C=CSC2)C=3C=CC=CC3C1=O,,,LON-WEI-5e7d1b3e-31,Z2734818653,96.0,40,20,1178796-Y40-31,07_N,Achiral,not found,*R2375769*
CN(C)C=1C=NC=C(CN(C(=O)C2=CC(=O)NC=3C=CC=CC23)C=4C=CC=C(Cl)C4)C1,,,ALP-POS-ddb41b15-3,Z4767229229,96.0,40,20,1178796-Y40-31,07_O,Achiral,not found,T4065175
CN(C)C=1C=CC(=CC1)N(CC=2C=CC=CC2)C(=O)CN3N=NC=4C=CC=CC34,,,ALP-POS-6d04362c-1,Z4770815143,96.0,40,20,1178796-Y40-31,07_P,Achiral,not found,T4065176
ClC=1C=C(CC2CC(=O)N2)C=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,,,EDJ-MED-50011917-1,Z4661830644,96.0,40,20,1178796-Y40-31,08_A,Racemic or presumed racemic or meso,not found,H2750296
ClC=1C=CC=2OCCC(C(=O)NC=3NN=C4C=CC=NC34)C2C1,,,JAG-UCB-52b62a6f-7,Z4661830689,96.0,40,20,1178796-Y40-31,08_B,Racemic or presumed racemic or meso,not found,H2734966
FC1=CC=CC2=NNC(NC(=O)C3CCOC=4C=CC(Cl)=CC34)=C12,,,JAG-UCB-52b62a6f-5,Z4661830687,96.0,40,20,1178796-Y40-31,08_C,Racemic or presumed racemic or meso,not found,H2734969
CN(C)C=1C=CC(=CC1)N(CC=2C=CC=C(Cl)C2)C(=O)CN3N=NC=4C=CC=CC34,,,ALP-POS-6d04362c-2,Z4770826082,96.0,40,20,1178796-Y40-31,08_D,Achiral,not found,T4065177
O=C(CN1N=NC=2C=CC=CC12)N(CC=3C=CSC3)C=4C=CC(=CC4)N5CCCCC5,,,ALP-POS-6d04362c-3,Z4770833414,96.0,40,20,1178796-Y40-31,08_E,Achiral,not found,T4065178
