SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CC1=NN(C)C=2N=CC(NC(=O)C3CC=4C=C(Cl)C=CC4O3)=CC12,UNK-UNK-2ede4078-73,CVD-0017909,Z239538604,Z239538604,100,40.0,20.0,1178796-Y40-59,09_B,Racemic or presumed racemic or meso,,T6615763,"403,3"
CC(=O)C=1C=CC(N2CCN(CC2)C(=O)C=3C=CC=C4C=CC=NC34)=C(F)C1,UNK-UNK-2ede4078-74,CVD-0017910,Z131512416,Z131512416,100,40.0,20.0,1178796-Y40-59,09_C,Achiral,,T6723306,"252,3"
CC=1C=C(C(=O)N2CCN(CC2)C=3C=CC=C(C)C3C)C=4C=CC=CC4N1,UNK-UNK-2ede4078-75,CVD-0017911,Z26850680,Z26850680,92,40.0,20.0,1178796-Y40-59,09_D,Achiral,,T5270926,"122,4"
FC(F)(F)C=1C=CC=CC1C(=O)N2CCN(CC2)C=3C=CC=C(Cl)C3,UNK-UNK-2ede4078-76,CVD-0017912,Z30883760,Z30883760,100,40.0,20.0,1178796-Y40-59,09_E,Achiral,,T5308433,"317,6"
CC=1C=CC(=CC1)C2=NN(C(C2)C3=CC=CO3)C(=O)CCl,NIM-UNI-13494739-2,CVD-0004938,Z56948345,Z56948345,100,40.0,20.0,1178796-Y40-59,09_F,Racemic or presumed racemic or meso,,T5171546,"246,8"
[O-][N+](=O)C=1C=C(C#N)C=CC1N2CCN(CC2)C=3C=NC=C4C=CC=CC34,UNK-UNK-2ede4078-78,CVD-0017913,Z1980888207,Z1980888207,100,40.0,20.0,1178796-Y40-59,09_G,Achiral,,T8328939,"257,5"
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C3=CN=C4C=CC=CN4C3=O,UNK-UNK-2ede4078-79,CVD-0017914,Z240320186,Z240320186,100,40.0,20.0,1178796-Y40-59,09_H,Achiral,,T6566179,"277,8"
CC=1C=CC=2C(CC(=O)NC=3C=NC=4C=CC=CC4C3)=CC(=O)OC2C1,UNK-UNK-2ede4078-80,CVD-0017915,Z976370700,Z976370700,100,40.0,20.0,1178796-Y40-59,09_I,Achiral,,T8145187,"495,5"
CC1=CSC(=N1)N(C(=O)CN2N=NC=3C=CC=CC23)C=4C=CC=CC4,UNK-UNK-2ede4078-81,CVD-0017916,Z73272690,Z73272690,100,40.0,20.0,1178796-Y40-59,09_J,Achiral,,T5446529,170
ClC=1C=CC=2NC(=O)C(=CC=3C=C4C=CC=CC4=NC3N5CCOCC5)C2C1,UNK-UNK-2ede4078-82,CVD-0017917,Z46051730,Z46051730,100,40.0,20.0,1178796-Y40-59,09_K,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-82,T5470609,"373,9"
O=C(CC1=NNC(=O)C=2C=CC=CC12)NC=3C=NC=4C=CC=CC4C3,UNK-UNK-2ede4078-83,CVD-0017918,Z240713318,Z240713318,"90,9",40.0,20.0,1178796-Y40-59,09_L,Achiral,,T6773416,"616,1"
COC=1C=CC(C2CC(=NN2C(=O)C)C=3C=CSC3)=C4C=CC=CC14,UNK-UNK-2ede4078-84,CVD-0017919,Z1945708839,Z1945708839,100,40.0,20.0,1178796-Y40-59,09_M,Racemic or presumed racemic or meso,,T8121540,"90,7"
CC=1C=CC=C(N2CCN(CC2)C(=O)C=3C=CC=C4C=NNC34)C1C,UNK-UNK-2ede4078-85,CVD-0017920,Z283660054,Z283660054,"96,4",40.0,20.0,1178796-Y40-59,09_N,Achiral,,T6860665,"346,1"
CC=1C=CC=C(C1)N2CCN(CC2)C(=O)C=3C=CN=C4C=CC=CC34,UNK-UNK-2ede4078-86,CVD-0017921,Z165130258,Z165130258,100,40.0,20.0,1178796-Y40-59,09_O,Achiral,,H2299077,"61,6"
CC(C)C(C(=O)NC=1C=NC=2C(F)=CC=CC2C1)C=3C=CC=C(C#N)C3,UNK-UNK-2ede4078-87,CVD-0017922,Z4456355320,Z4456355320,100,40.0,20.0,1178796-Y40-59,09_P,Racemic or presumed racemic or meso,,H2348357,"51,9"
OC=1C=CC=2CCCCC2C1CNC(=O)C3=NNC(=O)C=4C=CC=CC34,UNK-UNK-2ede4078-88,CVD-0017923,Z1285173474,Z1285173474,100,40.0,20.0,1178796-Y40-59,10_A,Achiral,,H2409177,"21,4"
CC1CC(CN(CCO)CC=2C=CC(Cl)=C(Cl)C2)C1,UNK-UNK-2ede4078-89,CVD-0017924,Z4518211957,Z4518211957,100,40.0,20.0,1178796-Y40-59,10_B,Diastereomeric mixture,,H2454328,45
CC=1C=CC=2N(CCCSC2C1)C(=O)CC=3C=NC=C4C=CC=CC34,UNK-UNK-2ede4078-90,CVD-0017925,Z4510295241,Z4510295241,100,40.0,20.0,1178796-Y40-59,10_C,Achiral,,H2424796,"6,1"
CC1=NC(=NN1)C(NC(=O)[C@@H]2C[C@@]32CCOC=4C=CC(Cl)=CC43)C=5C=CC=CC5,UNK-UNK-2ede4078-91,CVD-0017926,Z1849814481,Z1849814481,100,40.0,20.0,1178796-Y40-59,10_D,Diastereomeric mixture,,H2462144,"28,8"
ClC=1C=CC(=CC1Cl)N2CCN(CC2)C(=O)C3=NNC(=O)C=4C=CC=CC34,UNK-UNK-2ede4078-92,CVD-0017927,Z4408210203,Z4408210203,100,40.0,20.0,1178796-Y40-59,10_E,Achiral,,H2274658,"7,5"
CCN1C(C)=CC(C(=O)N2CCN(CC2)C=3C=CC=C(Cl)C3)=C1C,UNK-UNK-2ede4078-93,CVD-0017928,Z194891412,Z194891412,"94,55",40.0,20.0,1178796-Y40-59,10_F,Achiral,,T5851985,"267,6"
COC=1C=CC(=CC1OC)N(C)C(=O)CN2N=NC=3C=CC=CC23,UNK-UNK-2ede4078-94,CVD-0017929,Z846656662,Z846656662,"97,95",40.0,20.0,1178796-Y40-59,10_G,Achiral,,T7522667,"235,1"
OC(CNC=1N=C(Cl)C=C2C=CC=CC12)C=3C=CC(Cl)=CC3,UNK-UNK-2ede4078-95,CVD-0017930,Z4643876700,Z4643876700,"93,61",40.0,20.0,1178796-Y40-59,10_H,Racemic or presumed racemic or meso,,T8114408,"324,5"
CC=1C=CC=C(N2CCN(CC2)C(=O)C3=CNC(=O)C=4C=CC=CC34)C1C,UNK-UNK-2ede4078-96,CVD-0017931,Z1815191501,Z1815191501,"95,46",40.0,20.0,1178796-Y40-59,10_I,Achiral,,T8208475,"264,4"
CC1CN(CCN1C(=O)C=2C(Cl)=CN=CC2Cl)C=3C=CC=CC3F,UNK-UNK-2ede4078-97,CVD-0017932,Z2225356712,Z2225356712,"98,66",40.0,20.0,1178796-Y40-59,10_J,Racemic or presumed racemic or meso,,T8626492,124
CC=1C=CC(CN2CCC(CN)CC2)=CC1Cl,UNK-UNK-2ede4078-98,CVD-0017933,Z1879383255,Z1879383255,91,40.0,20.0,1178796-Y40-59,10_K,Achiral,,H0604235,"15,4"
CC=1C=CC=2C=CC=C(C(=O)N3CCN(CC3)C=4C=CC=C(O)C4)C2N1,UNK-UNK-2ede4078-99,CVD-0017934,Z1463368967,Z1463368967,"98,61",40.0,20.0,1178796-Y40-59,10_L,Achiral,,H0094016,"30,4"
COC=1C=CC=2OCC(CC2C1)C(=O)NC=3C=NC=4C=CC=CC4C3,UNK-UNK-2ede4078-100,CVD-0017935,Z367873324,Z367873324,100,40.0,20.0,1178796-Y40-59,10_M,Racemic or presumed racemic or meso,,H0877167,"107,5"
CC1=NC(CC=2C=CC=CC2)C(=O)NC=3C1=CC=C4C=CC=CC34,UNK-UNK-2ede4078-101,CVD-0017936,Z3297177626,Z3297177626,"96,91",40.0,20.0,1178796-Y40-59,10_N,Racemic or presumed racemic or meso,,H1147777,6
CCCOC=1C=CC=C2C(=CC=NC12)N3CCC4(C3)C(=O)NC=5C=CC=CC54,UNK-UNK-2ede4078-102,CVD-0017937,Z1983507629,Z1983507629,100,40.0,20.0,1178796-Y40-59,10_O,Racemic or presumed racemic or meso,,H1586308,"23,6"
COC(=O)C=1C=C(C=C2SC(=C(C#N)C(=O)NC(C)C)N(C=3C=CC(OC)=NC3)C2=O)OC1C,UNK-UNK-2ede4078-103,CVD-0017938,Z1039030208,Z1039030208,"91,71",40.0,20.0,1178796-Y40-59,10_P,Achiral,imperfect stereochemical match for UNK-UNK-2ede4078-103,H3128290,3
CC(=O)NCC(OC(=O)C=1C=NC=C2C=CC=CC12)C=3C=CC=CC3,UNK-UNK-2ede4078-104,CVD-0017939,Z1647449594,Z1647449594,100,40.0,20.0,1178796-Y40-59,11_A,Racemic or presumed racemic or meso,,T7838707,"67,79"
