SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
CC=1N=C2C=CC(NCC3=CN=C4C=CC=CN34)=CN2N1,WIL-UNI-2a57d06c-13,CVD-0019055,WIL-UNI-2a57d06c-13,Z5213862839,97.84,40,20,1178796-Y40-85,04_K,Achiral,,H3409275,
CN1C(=O)OC=2C=C(CNC=3C=CC=4SC=NC4C3)C=CC12,WIL-UNI-2a57d06c-17,CVD-0019059,WIL-UNI-2a57d06c-17,Z2226499979,100.0,40,20,1178796-Y40-85,04_L,Achiral,,H3410270,
O=C(N1CCN2C(C1)=CC=3C=CC=CC23)C=4C=CC5=NN=NN5C4,WIL-UNI-2a57d06c-25,CVD-0019067,WIL-UNI-2a57d06c-25,Z2193768909,97.0,40,20,1178796-Y40-85,04_M,Achiral,,H3411767,
CN1C(NCC2=CN3C=CN=C3S2)=NC=4C=CC=CC14,WIL-UNI-2a57d06c-47,CVD-0019089,WIL-UNI-2a57d06c-47,Z5213862836,96.58,40,20,1178796-Y40-85,04_N,Achiral,,H3416258,
CC1=NN2C(CNC=3C=CC=4OC(=O)N(C)C4C3)=C(C)N=C2S1,WIL-UNI-2a57d06c-44,CVD-0019086,WIL-UNI-2a57d06c-44,Z3888881362,98.86,40,20,1178796-Y40-85,04_O,Achiral,,H3433035,
CC1NCCN2C(=CC=C12)C3=NC(=NO3)C4=CN=C5C=NC=CN45,WIL-UNI-2a57d06c-5,CVD-0019047,WIL-UNI-2a57d06c-5,Z2998015587,95.23,40,20,1178796-Y40-85,04_P,Racemic or presumed racemic or meso,,H3417249,
CC=1C=C2N=CC=C(NC(=O)NCC3=NC=4C=CC=CC4S3)N2N1,WIL-UNI-2a57d06c-36,CVD-0019078,WIL-UNI-2a57d06c-36,Z5213862921,100.0,40,20,1178796-Y40-85,05_A,Achiral,,H3435441,
CN1N=CC=2C=C(C=NC12)C(=O)NNC3=NC=4C=CC=NC4S3,WIL-UNI-2a57d06c-7,CVD-0019049,WIL-UNI-2a57d06c-7,Z5213862926,100.0,40,20,1178796-Y40-85,05_B,Achiral,,H3403813,
CC=1C=C(C)N2N=CC(C(=O)NC=3C=CC=4N=CSC4C3)=C2N1,WIL-UNI-2a57d06c-29,CVD-0019071,WIL-UNI-2a57d06c-29,Z423970270,97.88,40,20,1178796-Y40-85,05_C,Achiral,,H3459996,
CC(NCC=1C=NC=2N(C)N=CC2C1)C3=NC=4C=CC=CC4S3,WIL-UNI-2a57d06c-11,CVD-0019053,WIL-UNI-2a57d06c-11,Z5213862947,97.79,40,20,1178796-Y40-85,05_D,Racemic or presumed racemic or meso,,H3447967,
O=C(NCC1=NN=C2C(=O)NC=CN12)C3=CC=NC4=CC=NN34,WIL-UNI-2a57d06c-16,CVD-0019058,WIL-UNI-2a57d06c-16,Z5213862879,97.3,40,20,1178796-Y40-85,05_E,Achiral,,H3470722,
CC=1C=CC=2N=CN=C(NCC=3C=CC4=NON=C4C3)C2C1,WIL-UNI-2a57d06c-37,CVD-0019079,WIL-UNI-2a57d06c-37,Z5213862891,100.0,40,20,1178796-Y40-85,05_F,Achiral,,H3403599,
CC=1C=C2N=CC(C(=O)NC=3C=CC=4OC(C)=NC4C3)=C(C)N2N1,WIL-UNI-2a57d06c-4,CVD-0019046,WIL-UNI-2a57d06c-4,Z240414136,100.0,40,20,1178796-Y40-85,05_G,Achiral,,T6356082,
CC1=NC=2C=C(NC(=O)CN3C=NC=4N(C)N=CC4C3=O)C=CC2O1,WIL-UNI-2a57d06c-3,CVD-0019045,WIL-UNI-2a57d06c-3,Z225382082,99.27,40,20,1178796-Y40-85,05_H,Achiral,,T5846172,
CC=1C=CC=C2N=C(NC3CCN(C3)C=4C=CC5=NN=CN5N4)SC12,WIL-UNI-2a57d06c-6,CVD-0019048,WIL-UNI-2a57d06c-6,Z2700681376,100.0,40,20,1178796-Y40-85,05_I,Racemic or presumed racemic or meso,,H3403941,
CC1=NOC=2N=C(C)C=C(C(=O)NC3=CC=CC4=NON=C34)C12,WIL-UNI-2a57d06c-30,CVD-0019072,WIL-UNI-2a57d06c-30,Z2026737142,95.17,40,20,1178796-Y40-85,05_J,Achiral,,H3435505,
O=C(NNC1=NC=2C=CC=NC2S1)C=3C=CC=4C=CN=CC4C3,WIL-UNI-2a57d06c-18,CVD-0019060,WIL-UNI-2a57d06c-18,Z5213862929,96.42,40,20,1178796-Y40-85,05_K,Achiral,,H3438130,
