SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
ClC=1C=CC(CNS(=O)(=O)N2CC(C2)C#N)=C(CC(=O)NC=3C=NC=C4C=CC=CC34)C1,ALP-POS-d054b76b-5,CVD-0018061,ALP-POS-d054b76b-5,Z5115885806,100.0,40,20,1178796-Y40-73,03_K,Achiral,,H3350679,28.0
COC=1C=CC=2C(NC(=O)CC=3C=CC=C(Cl)C3)=CN=CC2C1,MAT-POS-c20a539d-1,CVD-0018807,MAT-POS-c20a539d-1,Z5210381245,100.0,40,20,1178796-Y40-73,03_L,Achiral,,H3357685,132.4
"CNC(=O)CN1C[C@@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",MAT-POS-a54ce14d-2,CVD-0019230,EDJ-MED-015fb6b4-2-1,Z5197589990,100.0,40,20,1178796-Y40-73,03_M,Single unknown enantiomer,,H3361634,32.5
"CNC(=O)CN1C[C@H](C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O |o1:7,r|",MAT-POS-a54ce14d-3,CVD-0019231,EDJ-MED-015fb6b4-2-2,Z5197590127,100.0,40,20,1178796-Y40-73,03_N,Single unknown enantiomer,,H3361635,15.9
CS(=O)(=O)CCN1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1=O,ALP-POS-b3e0acc5-1,CVD-0018738,ALP-POS-b3e0acc5-1,Z5191958814,100.0,40,20,1178796-Y40-73,03_O,Racemic or presumed racemic or meso,,H3360449,33.9
NC1CCC=2C1=CN=CC2NC(=O)C3CCOC=4C=CC(Cl)=CC34,MAT-POS-a2421bb6-1,CVD-0017957,MAT-POS-a2421bb6-1,Z5060771460,100.0,40,20,1178796-Y40-73,03_P,Diastereomeric mixture,,H3365357,20.9
ClC=1C=CC=2OCCC3(CCN(C3)C=4C=NC=C5C=CC=CC45)C2C1,MAT-POS-983b399a-2,CVD-0018784,EDJ-MED-159244ea-2,Z5207980867,95.22,40,20,1178796-Y40-73,04_A,Racemic or presumed racemic or meso,,H3375641,30.1
CC1(CNS(=O)(=O)C=2C=CC(Cl)=CC21)C(=O)NC=3C=NC=C4C=CC=CC34,ALP-POS-1cbc2fae-1,CVD-0018248,ALP-POS-1cbc2fae-1,Z5115885782,100.0,40,20,1178796-Y40-73,04_B,Racemic or presumed racemic or meso,,H3375637,8.1
CN(CCO)S(=O)(=O)N1CC(C(=O)NC=2C=NC=C3C=CC=CC23)C=4C=C(Cl)C=CC4C1,MAT-POS-5cd9ea36-23,CVD-0018503,MAT-POS-5cd9ea36-23,Z5169210173,100.0,40,20,1178796-Y40-73,04_C,Racemic or presumed racemic or meso,,H3359165,6.5
CS(=O)(=O)NC=1C=CC=2C=NC=C(NC(=O)C3CN(CC=4C=CC(Cl)=CC34)S(=O)(=O)CC5(CC5)C#N)C2C1,MAT-POS-e36d57d9-1,CVD-0018477,MAT-POS-e36d57d9-1,Z5169210055,100.0,40,20,1178796-Y40-73,04_D,Racemic or presumed racemic or meso,,H3363257,0.0
