SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
O=C(CC(=O)N1CCOCC1)NCC=2C=CC=CC2,GIA-UNK-3f36037a-6,CVD-0001288,GIA-UNK-3f3-6,Z2933493882,98.27,40,20,1178796-Y40-02,J05,Achiral,,UNK
OCCOC=1N=CC=CC1C(=O)NCC=2C=NN3C=CC=CC23,BAR-COM-4e090d3a-40,CVD-0000262,BAR-COM-4e0-40,Z4444622118,100.0,40,20,1178796-Y40-02,C05,Achiral,,UNK
ClC=1C=CC(OC=2C=CC=CC2C(=O)NCC3=CC=NO3)=C(Cl)C1,BAR-COM-4e090d3a-42,CVD-0000263,BAR-COM-4e0-42,Z1673773262,100.0,40,20,1178796-Y40-02,M06,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CNC(=O)CC=2C=CC=NC2,GAB-REV-70cc3ca5-13,CVD-0001218,GAB-REV-70c-13,Z4444622117,91.0,40,20,1178796-Y40-02,A05,Achiral,,UNK
O=C(NC(CC=1C=CC=CC1)C(=O)N2CCCC2)NC=3C=CN=NC3,BAR-COM-4e090d3a-56,CVD-0000278,BAR-COM-4e0-56,Z2313212158,100.0,40,20,1178796-Y40-02,H05,Racemic or presumed racemic or meso,,UNK
CCOC(=O)CCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849189,Z4457849189,95.84,40,20,1178796-Y40-02,M03,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCC=2C=CC=NC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849215,Z4457849215,90.02,40,20,1178796-Y40-02,D07,Racemic or presumed racemic or meso,not found,UNK
CCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849217,Z4457849217,100.0,40,20,1178796-Y40-02,D04,Racemic or presumed racemic or meso,not found,UNK
COCCCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849214,Z4457849214,97.28,40,20,1178796-Y40-02,C07,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCC=2C=CC(F)=CC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849210,Z4457849210,100.0,40,20,1178796-Y40-02,J03,Racemic or presumed racemic or meso,not found,UNK
COCCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849213,Z4457849213,96.85,40,20,1178796-Y40-02,B03,Racemic or presumed racemic or meso,not found,UNK
COC=1C=CC(NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3)=CN1,,,Z4457849224,Z4457849224,95.25,40,20,1178796-Y40-02,E07,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC2CCOCC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849226,Z4457849226,98.85,40,20,1178796-Y40-02,N03,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC2CCCC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849222,Z4457849222,100.0,40,20,1178796-Y40-02,C03,Racemic or presumed racemic or meso,not found,UNK
CCC(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849218,Z4457849218,100.0,40,20,1178796-Y40-02,L03,Diastereomeric mixture,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCC2CCCO2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849219,Z4457849219,95.47,40,20,1178796-Y40-02,A03,Diastereomeric mixture,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC2CCCCC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849195,Z4457849195,100.0,40,20,1178796-Y40-02,F03,Racemic or presumed racemic or meso,not found,UNK
CSCCCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849197,Z4457849197,100.0,40,20,1178796-Y40-02,H03,Racemic or presumed racemic or meso,not found,UNK
CCOC(=O)CCCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849194,Z4457849194,81.0,40,20,1178796-Y40-02,O03,Racemic or presumed racemic or meso,not found,UNK
CNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849190,Z4457849190,93.74,40,20,1178796-Y40-02,I03,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC=2C=CC=3OCCOC3C2)C=4C=CC=NC4)C(=O)C=C,,,Z4457849191,Z4457849191,95.98,40,20,1178796-Y40-02,P06,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NCC2CCOC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849206,Z4457849206,96.6,40,20,1178796-Y40-02,E04,Diastereomeric mixture,not found,UNK
CC(C)NC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849208,Z4457849208,100.0,40,20,1178796-Y40-02,G03,Racemic or presumed racemic or meso,not found,UNK
COC=1C=CC=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4457849205,Z4457849205,100.0,40,20,1178796-Y40-02,B07,Racemic or presumed racemic or meso,not found,UNK
CC(C)(C)C=1C=CC(=CC1)N(C(C(=O)NC2CCC2)C=3C=CC=NC3)C(=O)C=C,,,Z4457849201,Z4457849201,100.0,40,20,1178796-Y40-02,E03,Racemic or presumed racemic or meso,not found,UNK
CSCCNC(=O)C(N(C(=O)C=C)C=1C=CC(=CC1)C(C)(C)C)C=2C=CC=NC2,,,Z4457849204,Z4457849204,100.0,40,20,1178796-Y40-02,K03,Racemic or presumed racemic or meso,not found,UNK
