SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC(Cl)=CC23,MAT-POS-590ac91e-43,CVD-0005390,MAT-POS-590ac91e-43,Z1172801512,100.0,40,20,1178796-Y40-07,05_A,Achiral,,UNK
CO[C@H](C)C(=O)NC=1C=NC=CC1C,MAT-POS-590ac91e-1,CVD-0005311,ERI-UCB-5b47150d-1,Z3532995054,100.0,40,20,1178796-Y40-07,05_B,Single known enantiomer,,UNK
COC=1C=CC=C2CC(COC12)NC(=O)C3=CC(=O)NC=4C=CC(F)=CC34,MAT-POS-590ac91e-35,CVD-0005381,MAT-POS-590ac91e-35,Z1239273170,100.0,40,20,1178796-Y40-07,05_C,Racemic or presumed racemic or meso,,UNK
CCOC=1C=CC=CC1OC2CCN(C2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-49,CVD-0005396,MAT-POS-590ac91e-49,Z3607518048,95.0,40,20,1178796-Y40-07,05_D,Racemic or presumed racemic or meso,,UNK
ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC23)C1,JAN-GHE-5a013bed-2,CVD-0004611,JAN-GHE-5a013bed-2,Z1079977350,100.0,40,20,1178796-Y40-07,05_E,Achiral,,UNK
CC=1N=NN(NC(=O)CC=2C=CC=C(Cl)C2)C1C,JAN-GHE-5a013bed-1,CVD-0004608,JAN-GHE-5a013bed-1,Z2917057197,100.0,40,20,1178796-Y40-07,05_F,Achiral,,UNK
CC=1C=CN=CC1CN2C=CC=CC2=O,JAN-GHE-d851b096-6,CVD-0004650,JAN-GHE-d851b096-6,Z3444472164,96.79,40,20,1178796-Y40-07,05_G,Achiral,,UNK
O=C(CC=1C=CC=NC1)NCC=2C=CC=CC2,NAU-LAT-64f4b287-9,CVD-0005291,NAU-LAT-64f4b287-9,Z1171318402,100.0,40,20,1178796-Y40-07,05_H,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NN2C=NC=3C=CC=CC3C2=O)C1,JAN-GHE-5a013bed-3,CVD-0004612,JAN-GHE-5a013bed-3,Z1079600034,100.0,40,20,1178796-Y40-07,05_I,Achiral,,UNK
CCCN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-50,CVD-0005398,MAT-POS-590ac91e-50,Z1245866316,100.0,40,20,1178796-Y40-07,05_J,Racemic or presumed racemic or meso,,UNK
CN(CC1COC=2C=CC=CC2O1)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,MAT-POS-590ac91e-34,CVD-0005380,MAT-POS-590ac91e-34,Z1246416720,100.0,40,20,1178796-Y40-07,05_K,Racemic or presumed racemic or meso,,UNK
CC(CC1CC1)C(=O)NC=2C=NC=CC2C,MAT-POS-590ac91e-5,CVD-0005397,MAT-POS-590ac91e-5,Z3471768117,100.0,40,20,1178796-Y40-07,05_L,Racemic or presumed racemic or meso,,UNK
CC(C)C(C)CC(=O)NC=1C=NC=CC1C,MAT-POS-590ac91e-11,CVD-0005355,MAT-POS-590ac91e-11,Z1129289653,100.0,40,20,1178796-Y40-07,05_M,Racemic or presumed racemic or meso,,UNK
CC=1C=CN=CC1NC(=O)C2CCC32CCC3,MAT-POS-590ac91e-22,CVD-0005367,MAT-POS-590ac91e-22,Z4099035734,100.0,40,20,1178796-Y40-07,05_N,Racemic or presumed racemic or meso,,UNK
CC=1C=CN=CC1NC(=O)C2CCC3(CC3)C2,MAT-POS-590ac91e-21,CVD-0005366,MAT-POS-590ac91e-21,Z3841116102,100.0,40,20,1178796-Y40-07,05_O,Racemic or presumed racemic or meso,,UNK
CC=1C=CN=CC1NC(=O)CC2CCCNC2,EDG-MED-0da5ad92-9,CVD-0004783,EDG-MED-0da5ad92-9,Z1124504173,100.0,40,20,1178796-Y40-07,05_P,Racemic or presumed racemic or meso,,UNK
CC=1C=CN=CC1NC(=O)CC23CC3CCC2,MAT-POS-590ac91e-25,CVD-0005370,MAT-POS-590ac91e-25,Z4099035768,100.0,40,20,1178796-Y40-07,06_A,Racemic or presumed racemic or meso,,UNK
CC=1C=CN=CC1NC(=O)C2CC(C2)C3CC3,MAT-POS-590ac91e-18,CVD-0005362,MAT-POS-590ac91e-18,Z2703873181,100.0,40,20,1178796-Y40-07,06_B,Diastereomeric mixture,,UNK
CC=1C=CN=CC1NC(=O)[C@@H]2C[C@H]2CF,ERI-UCB-5b47150d-6,CVD-0005316,ERI-UCB-5b47150d-6,Z4503232615,100.0,40,20,1178796-Y40-07,06_C,Racemic diastereomer with known relative stereochemistry,,UNK
OC(=O)C(CC=1N=CC=C(O)N1)NCC2CC3CC2C=C3,FRA-BIO-8bf1eac9-9,CVD-0001182,Z4498832239,Z4498832239,100.0,40,20,1178796-Y40-07,06_D,Diastereomeric mixture,imperfect stereochemical match for FRA-BIO-8bf1eac9-9,UNK
ClC=1C=CC=C(CC(=O)NC2=NN=NN2)C1,JAN-GHE-5a013bed-11,CVD-0004610,JAN-GHE-5a013bed-11,Z1097410173,100.0,40,20,1178796-Y40-07,06_E,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CCC=2C=CC(F)=CC2,BEN-DND-93268d01-5,CVD-0005072,BEN-DND-93268d01-5,Z1129284972,100.0,40,20,1178796-Y40-07,06_F,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC(C)(C)C=2C=CC=CC2,BEN-DND-93268d01-13,CVD-0005065,BEN-DND-93268d01-13,Z1129289013,98.14,40,20,1178796-Y40-07,06_G,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(I)C2,JAN-GHE-83b26c96-13,CVD-0004626,JAN-GHE-83b26c96-13,Z1419998889,100.0,40,20,1178796-Y40-07,06_H,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(C2)C3CC3,ALP-POS-95b75b4d-4,CVD-0004566,ALP-POS-95b75b4d-4,Z2347827406,100.0,40,20,1178796-Y40-07,06_I,Achiral,,UNK
CC=1C=CN=C(C)C1NC(=O)C2CC3CC3C2,MAT-POS-590ac91e-20,CVD-0005365,MAT-POS-590ac91e-20,Z2673394574,100.0,40,20,1178796-Y40-07,06_J,Racemic or presumed racemic or meso,,UNK
O=C(CC=1C=CC=NC1)N2CCCC2C3=NOC(=N3)C4CC4,JAG-UCB-cedd89ab-4,CVD-0005161,JAG-UCB-cedd89ab-4,Z1268747002,100.0,40,20,1178796-Y40-07,06_K,Racemic or presumed racemic or meso,imperfect stereochemical match for JAG-UCB-cedd89ab-4,UNK
CC=1C=CN=CC1NC(=O)C2(CC3C2)OC3,MAT-POS-590ac91e-4,CVD-0005386,MAT-POS-590ac91e-4,Z3321933194,100.0,40,20,1178796-Y40-07,06_L,Diastereomeric mixture,,UNK
CC=1C=CN=CC1NC(=O)C2(CCC3CO2)C3,MAT-POS-590ac91e-29,CVD-0005374,MAT-POS-590ac91e-29,Z3471767411,100.0,40,20,1178796-Y40-07,06_M,Diastereomeric mixture,,UNK
COC1(CC(=O)NC=2C=NC=CC2C)CC1,MAT-POS-590ac91e-9,CVD-0005422,MAT-POS-590ac91e-9,Z3048531849,100.0,40,20,1178796-Y40-07,06_N,Achiral,,UNK
CCO[C@@H]1C[C@H]1C(=O)NC=2C=NC=CC2C,MAT-POS-590ac91e-8,CVD-0005421,MAT-POS-590ac91e-8,Z4503232591,96.33,40,20,1178796-Y40-07,06_O,Racemic diastereomer with known relative stereochemistry,,UNK
CC1CN(CC=2C=CC=CC2)CCC1NC(=O)C(=O)NCC=3C=CC=CC3CN4CCCCC4C,FRA-BIO-8bf1eac9-8,CVD-0001181,Z4498832238,Z4498832238,100.0,40,20,1178796-Y40-07,06_P,Diastereomeric mixture,imperfect stereochemical match for FRA-BIO-8bf1eac9-8,UNK
CC=1C=CN=C(N)C1NC(=O)CC=2C=CC=C(Cl)C2,EDG-MED-0da5ad92-18,CVD-0004774,EDG-MED-0da5ad92-18,Z4497196457,97.11,40,20,1178796-Y40-07,07_A,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CC2CC3CC3C2,MAT-POS-590ac91e-23,CVD-0005368,MAT-POS-590ac91e-23,Z3471768288,100.0,40,20,1178796-Y40-07,07_B,Racemic or presumed racemic or meso,,UNK
COC=1C=C(Cl)C=C(OC(=O)NC=2C=CC=NC2)C1,AGN-NEW-891393a6-1,CVD-0000033,AGN-NEW-891-1,Z4444621989,93.76,40,20,1178796-Y40-07,07_C,Achiral,,UNK
CC=1C=CN=CC1NC(=O)CCOC2CC2,MAT-POS-590ac91e-10,CVD-0005354,MAT-POS-590ac91e-10,Z3296843732,100.0,40,20,1178796-Y40-07,07_D,Achiral,,UNK
CCCN(C(=O)CC=1C=CC=C(Cl)C1)C=2C=CC=NC2,JAN-GHE-83b26c96-16,CVD-0004628,JAN-GHE-83b26c96-16,Z1348867485,100.0,40,20,1178796-Y40-07,07_E,Achiral,,UNK
O=C(NCC=1C=NC=NC1)C=2C=CC=C(OC3CC(=O)N3)C2,RAL-MED-2de63afb-5,CVD-0005303,RAL-MED-2de63afb-5,Z4497196427,100.0,40,20,1178796-Y40-07,07_F,Racemic or presumed racemic or meso,,UNK
Cl.ClCC(=O)N1CCC(CC1)C=2N=C(N=C3C=CC=CC23)C=4C=CC=NC4,WAR-XCH-b0339bbe-19,CVD-0003764,WAR-XCH-b03-19,Z4511811822,92.49,40,20,1178796-Y40-07,07_G,Achiral,,UNK
ClC=1C=CC=C(CC(=O)NC=2C=NC=CN2)C1,JAN-GHE-5a013bed-8,CVD-0004617,JAN-GHE-5a013bed-8,Z1696955513,100.0,40,20,1178796-Y40-07,07_H,Achiral,,UNK
CC=1C=CC=C(CC2CCN(CC2)C(=O)CCl)C1,MAK-UNK-af83ef51-6,CVD-0002510,MAK-UNK-af8-6,Z4461624348,100.0,40,20,1178796-Y40-07,07_I,Achiral,,UNK
FC=1C=CC=C(CCNC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(F)(F)F)C=3C=CC=NC3)C1,LON-WEI-babf2c61-9,CVD-0006806,Z4509080715,Z4509080715,100.0,40,20,1178796-Y40-07,07_J,Racemic or presumed racemic or meso,,UNK
C=CC(=O)N1CC(C1)NCC2=CNC=3C=CC(C#N)=CC23,JAN-GHE-c863d918-1,CVD-0007571,JAN-GHE-bf4-10,Z4461624339,83.74,40,20,1178796-Y40-07,07_K,Achiral,,UNK
COC(=O)C(N1CCC=2SC=CC2C1)C=3C=CC=CC3Cl,JOH-UNI-a5c0a47e-1,CVD-0004169,JOH-UNI-a5c0a47e-1,Z286869270,92.1,40,20,1178796-Y40-07,07_L,Racemic or presumed racemic or meso,,UNK
CC(=O)NCCC1=CNC=2C(CN3CCN(CC3)C(=O)CCl)=CC=CC12,DUN-NEW-f8ce3686-24,CVD-0001113,DUN-NEW-f8c-24,Z4461624216,93.44,40,20,1178796-Y40-07,07_M,Achiral,,UNK
CC(C)C(C(=O)NC=1C=NC=NC1C)C=2C=CC=C(Cl)C2,JAN-GHE-83b26c96-7,CVD-0004642,JAN-GHE-83b26c96-7,Z3089568423,90.02,40,20,1178796-Y40-07,07_N,Racemic or presumed racemic or meso,,UNK
ClCC(=O)N1CCN(CC=2C=C(Cl)C=CC2CNC(=O)C3CCCOC3)CC1,STU-CHA-7b3b91d5-1,CVD-0003521,STU-CHA-7b3-1,Z4461624238,100.0,40,20,1178796-Y40-07,07_O,Racemic or presumed racemic or meso,imperfect stereochemical match for STU-CHA-7b3b91d5-1,UNK
NS(=O)(=O)C=1C=CC=2CCN(CC3CCN(CC3)C(=O)CCl)CC2C1,STU-CHA-83dacf15-1,CVD-0003524,STU-CHA-83d-1,Z4461624241,90.0,40,20,1178796-Y40-07,07_P,Achiral,,UNK
