SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID,"Amount, mg (left)"
C=CC(=O)N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2C=3C=CC(NC=4C=CC(C#N)=CN4)=CC3,JAN-GHE-bf40f168-2,CVD-0001469,JAN-GHE-bf4-2,Z4461624259,100.0,40,20,1178796-Y40-06,04_M,Achiral,,UNK,UNK
OC(=O)C(CC=1N=CC=C(O)N1)NCC2=CC=C(Cl)S2,FRA-BIO-8bf1eac9-5,CVD-0001178,Z3496329867,Z3496329867,100.0,40,20,1178796-Y40-06,04_N,Racemic or presumed racemic or meso,imperfect stereochemical match for FRA-BIO-8bf1eac9-5,UNK,UNK
"OCCOC=1C=CC=CC1CNC(=O)C(=O)N[C@@H]2C[C@H]2C3CCOCC3 |&1:17,19,r|",FRA-BIO-8bf1eac9-10,CVD-0001171,Z2809506569,Z2809506569,100.0,40,20,1178796-Y40-06,04_O,Racemic diastereomer with known relative stereochemistry,imperfect stereochemical match for FRA-BIO-8bf1eac9-10,UNK,UNK
O=C(NCCOC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,,,BEN-DND-7e92b6ca-5,Z4503232150,95.88,40,20,1178796-Y40-06,04_P,Achiral,not found,UNK,UNK
O=C(NCCNC=1C=CC=CC1)C2=CC(=O)NC=3C=CC=CC23,,,BEN-DND-7e92b6ca-4,Z4503232207,97.15,40,20,1178796-Y40-06,05_A,Achiral,not found,UNK,UNK
O=C(N1CCN(CC1)S(=O)(=O)C=2C=CC=CC2)C3=CC(=O)NC=4C=CC=CC34,,,BEN-DND-7e92b6ca-7,Z4503232265,100.0,40,20,1178796-Y40-06,05_B,Achiral,not found,UNK,UNK
CN(CCNC(=O)C1=CC(=O)NC=2C=CC=CC12)C=3C=CC=CC3,,,BEN-DND-7e92b6ca-3,Z4503232477,100.0,40,20,1178796-Y40-06,05_C,Achiral,not found,UNK,UNK
FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC(C#N)=CC4,,,MAT-POS-590ac91e-60,Z1245884481,100.0,40,20,1178796-Y40-06,05_D,Achiral,not found,UNK,UNK
FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4C#N,,,MAT-POS-590ac91e-61,Z1245866299,100.0,40,20,1178796-Y40-06,05_E,Achiral,not found,UNK,UNK
COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=C(F)C=CC23,,,MAT-POS-590ac91e-37,Z1245987199,99.49,40,20,1178796-Y40-06,05_F,Achiral,not found,UNK,UNK
COC=1C=CC=CC1OC(C)CNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,,,MAT-POS-590ac91e-38,Z1275021767,100.0,40,20,1178796-Y40-06,05_G,Racemic or presumed racemic or meso,not found,UNK,UNK
CC=1C=CC(=C(C)C1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,,,MAT-POS-590ac91e-63,Z1245857146,98.7,40,20,1178796-Y40-06,05_H,Achiral,not found,UNK,UNK
FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)N3CCN(CC3)S(=O)(=O)C=4C=CC=CC4,,,MAT-POS-590ac91e-57,Z1245857491,100.0,40,20,1178796-Y40-06,05_I,Achiral,not found,UNK,UNK
CC1(C)CC=2C=CC=C(OCCNC(=O)C3=CC(=O)NC=4C=C(F)C=CC34)C2O1,,,MAT-POS-590ac91e-46,Z1245945428,100.0,40,20,1178796-Y40-06,05_J,Achiral,not found,UNK,UNK
COC=1C=CC=CC1OCC(C)NC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,,,MAT-POS-590ac91e-40,Z1245992131,100.0,40,20,1178796-Y40-06,05_K,Racemic or presumed racemic or meso,not found,UNK,UNK
COC=1C=CC=CC1OCCNC(=O)C2=CC(=O)NC=3C=C(F)C=CC23,,,MAT-POS-590ac91e-32,Z1245862555,100.0,40,20,1178796-Y40-06,05_L,Achiral,not found,UNK,UNK
COC=1C=CC(=CC1)S(=O)(=O)N2CCN(CC2)C(=O)C3=CC(=O)NC=4C=C(F)C=CC34,,,MAT-POS-590ac91e-65,Z1245858064,97.32,40,20,1178796-Y40-06,05_M,Achiral,not found,UNK,UNK
FC=1C=CC=2C(=CC(=O)NC2C1)C(=O)NCC3COC=4C=CC=CC4O3,,,MAT-POS-590ac91e-31,Z1245860584,96.96,40,20,1178796-Y40-06,05_N,Racemic or presumed racemic or meso,not found,UNK,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(F)C2,,,ALP-POS-95b75b4d-1,Z1129284099,100.0,40,20,1178796-Y40-06,05_O,Achiral,not found,UNK,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(O)C2,,,ALP-POS-95b75b4d-2,Z1124505274,100.0,40,20,1178796-Y40-06,05_P,Achiral,not found,UNK,UNK
COC=1C=CC=CC1OCCN(C)C(=O)C2=CC(=O)NC=3C=CC=CC23,,,BEN-DND-7e92b6ca-2,Z4503232507,100.0,40,20,1178796-Y40-06,06_A,Achiral,not found,UNK,UNK
Cl.ClCC(=O)N1CCN(CC1)C(C2CCOCC2)C=3C=CC=CC3,GIA-UNK-20b63697-2,CVD-0001269,GIA-UNK-20b-2,Z4505377052,100.0,40,20,1178796-Y40-06,06_B,Racemic or presumed racemic or meso,,UNK,UNK
CNCCC(C(=O)NC=1C=CC=NC1)C=2C=CC=CC2,ADA-UNI-f8e79267-5,CVD-0000014,ADA-UNI-f8e-5,Z4444622031,100.0,40,20,1178796-Y40-06,06_C,Racemic or presumed racemic or meso,,UNK,UNK
CC=1C=CN=CC1NC(=O)C(C)(C)C=2C=CC=C(Cl)C2,,,JAN-GHE-83b26c96-22,Z1233377555,100.0,40,20,1178796-Y40-06,06_D,Achiral,not found,UNK,UNK
CCCC(C(=O)NC=1C=NC=CC1C)C=2C=CC=C(Cl)C2,,,JAN-GHE-83b26c96-8,Z2703873624,97.29,40,20,1178796-Y40-06,06_E,Racemic or presumed racemic or meso,not found,UNK,UNK
CC=1C=CN=CC1NC(=O)CC=2C=CC=C(CO)C2,,,EDJ-MED-e58735b6-2,Z4497196443,100.0,40,20,1178796-Y40-06,06_F,Achiral,not found,UNK,UNK
ClCC(=O)N1CCN(CC1)C2(CC2)C=3C=CC=C(Cl)C3,,,JOH-UNI-27a-32_thio_pH,Z4461624305,100.0,40,20,1178796-Y40-06,06_G,Achiral,not found,UNK,UNK
C/C=C/C(=O)NC=1C=CC=C(OC2CC(=O)N2)C1,,,RAL-MED-2de63afb-10,Z4497196436,100.0,40,20,1178796-Y40-06,06_H,Racemic or presumed racemic or meso,not found,UNK,UNK
CCC=1C=CC(=CC1I)N(C(C(=O)NC(C)(C)C)C=2C=CC=NC2)C(=O)C=C,,,Z4459610245,Z4459610245,82.35,40,20,1178796-Y40-06,06_I,Racemic or presumed racemic or meso,not found,UNK,UNK
CC(C)(C)NC(=O)C(N(C1CC21CC(C)(C)C2)C(=O)C=C)C=3C=CC=NC3,,,Z4459610279,Z4459610279,98.0,40,20,1178796-Y40-06,06_J,Diastereomeric mixture,not found,UNK,UNK
CC=1C=C(F)C=CC1NC(=O)C(N(C(=O)C=C)C=2C=CC(=CC2)C(C)(C)C)C=3C=CC=NC3,,,Z4457849203,Z4457849203,100.0,40,20,1178796-Y40-06,06_K,Racemic or presumed racemic or meso,not found,UNK,UNK
