SMILES,external_ID,CDD_ID,shipment_ID,catalog_ID,purity,volume(uL),concentration(mM),plate_ID,well,stereochemistry,PostEra_comments,Batch ID
O=C1CCN(CC1)S(=O)(=O)C2=CC=CS2,BEN-DND-03ad4429-5,CVD-0018296,BEN-DND-03ad4429-5,Z45425052,,40,20,1178796-Y40-65,03_M,Achiral,,T4090183
FC=1C=CC=C(C1)S(=O)(=O)N2CCN(CC2)C(=O)C=C,MAK-UNK-10dfa458-5,CVD-0005799,BEN-DND-03ad4429-3,Z2517205787,,40,20,1178796-Y40-65,03_N,Achiral,,T4090185
O=C1CCCN(CC1)S(=O)(=O)C2=CC=CS2,BEN-DND-03ad4429-6,CVD-0018297,BEN-DND-03ad4429-6,Z3490678710,,40,20,1178796-Y40-65,03_O,Achiral,,T4090182
C=CC(=O)N1CCN(CC1)S(=O)(=O)C2=CC=CS2,MAK-UNK-10dfa458-4,CVD-0005798,BEN-DND-03ad4429-7,Z2517205716,,40,20,1178796-Y40-65,03_P,Achiral,,T4090181
"NS(=O)(=O)C=1C=CC(CNC[C@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F |o1:11,r|",KAD-UNI-b13decd3-4,CVD-0016783,rel-KAD-UNI-b13decd3-4-2,Z5118588395,96.79,40,20,1178796-Y40-65,04_A,Single unknown enantiomer,,H3226858
"NS(=O)(=O)C=1C=CC(CNC[C@@]2(CCOC=3C=CC(Cl)=CC32)C(=O)NC=4C=NC=C5C=CC=CC45)=CC1F |o1:11,r|",MAT-POS-7174c657-4,CVD-0018421,rel-KAD-UNI-b13decd3-4-1,Z5118588394,100.0,40,20,1178796-Y40-65,04_B,Single unknown enantiomer,,H3241102
CNS(=O)(=O)C=1C=CC=2C(NC(=O)C3(CCOC=4C=CC(Cl)=CC43)OC)=CN=CC2C1,EDJ-MED-6bf93aa8-1,CVD-0017225,EDJ-MED-6bf93aa8-1,Z5012901948,90.0,40,20,1178796-Y40-65,04_C,Racemic or presumed racemic or meso,,H3234910
"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|",PET-UNK-ac320b15-10,CVD-0017700,rel-EDJ-MED-ee07cf00-11-1-1,Z5056159153,98.8,40,20,1178796-Y40-65,04_D,Single unknown enantiomer,,H3140832
"ClC=1C=CC=C(C1)[C@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|",MAT-POS-7174c657-5,CVD-0018422,rel-EDJ-MED-ee07cf00-11-1-3,Z5056159154,96.95,40,20,1178796-Y40-65,04_E,Single unknown enantiomer,,H3140831
"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@H]2CC[C@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|",PET-UNK-ac320b15-9,CVD-0017699,rel-EDJ-MED-ee07cf00-11-1-2,Z5056159152,94.07,40,20,1178796-Y40-65,04_F,Single unknown enantiomer,,H3140833
"ClC=1C=CC=C(C1)[C@@H](NC(=O)[C@@H]2CC[C@@H](O2)C(=O)N3CCCC3)C(=O)NC=4C=NC=C5C=CC=CC45 |o1:7,o2:11,14,r|",MAT-POS-7174c657-6,CVD-0018423,rel-EDJ-MED-ee07cf00-11-1-4,Z5056159151,97.36,40,20,1178796-Y40-65,04_G,Single unknown enantiomer,,H3140834
