SMILES,CID,orders,comments
CC(=O)NCCc1c[nH]c2c(CN3CCN(C(=O)CCl)CC3)cccc12,DUN-NEW-f8ce3686-24,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCCN(Cc2ccccc2)CC1,ANT-OPE-c0c3e7cc-1,20200417_moonshot_to_enamine.csv,
O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)c2cccnc2)CC1,BEN-DND-031a96cc-2,20200417_moonshot_to_enamine.csv,
O=C(Nc1ccccc1)C1CCN(C(=O)C(Cl)Cc2cccnc2)CC1,BEN-DND-031a96cc-1,20200417_moonshot_to_enamine.csv,
N#Cc1ccc(/C=C/C2=CC(N3CCN(C(=O)CCl)CC3)OC2=O)cc1,FAB-UNK-03d90bbc-1,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCO[C@@H](c2cc(F)c(F)cc2C[C@H](C)Nc2ccc(C#N)cn2)C1,BEN-VAN-77cef4f8-11,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCO[C@H](c2ccc(F)c(CO[C@H](C)Nc3cccnc3Cl)c2)C1,BEN-VAN-77cef4f8-4,20200417_moonshot_to_enamine.csv,
CC(=O)N(CCc1ccc(C(=O)N2CCSCC2)cc1NC(=O)CCl)c1cnccc1C,NIR-THE-ed286faa-1,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)CCc1cccc2sc(C3CCCN(C(=O)CCl)C3)nc12,SEA-TRI-f744d433-1,20200417_moonshot_to_enamine.csv,
O=C(C(F)Cl)N1CCCC(c2nc3ccccc3s2)C1,JOO-IND-b13e14cc-2,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCCC(c2nc3ccccc3s2)C1,JOO-IND-b13e14cc-1,20200417_moonshot_to_enamine.csv,
NCC1CCc2nc(C3CCCN(C(=O)CCl)C3)sc2C1,HAR-NEW-972ef1cc-2,20200417_moonshot_to_enamine.csv,
O=C(c1ccc[nH]1)N1CC2CCCN(C(=O)CCl)C2C1,TIM-UNK-6bd61028-1,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(NC3CCN(C(=O)CCl)CC3)cc(F)cc12,NIR-THE-0d6461ce-3,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(CC3CCN(C(=O)CCl)CC3)cc(F)cc12,NIR-THE-0d6461ce-2,20200417_moonshot_to_enamine.csv,
CC(=O)NCCC1C=Nc2c(CN3CCN(C(=O)CCl)CC3)cc(F)cc21,JOO-PER-d7ab4f65-1,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)Cc1nc2cccc(CN3CCN(C(=O)CCl)CC3)c2[nH]1,STU-CHA-0f79177c-1,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCN(Cc2cccc3c(CCNS(C)(=O)=O)c[nH]c23)CC1,JAN-GHE-6413aaf8-7,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCN(Cc2cccc3c(CCNC(C)=O)c[nH]c23)CC1,JAN-GHE-6413aaf8-5,20200417_moonshot_to_enamine.csv,
CNC(=O)c1cc2cccc(CN3CCN(C(=O)CCl)CC3)c2nc1N1CCOCC1,BOG-INS-bdba9cfb-1,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCN(Cc2cccc(Cl)c2)C[C@@H]1Cc1ccccc1,DAN-LON-a5fc619e-10,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCO[C@H](c2cc(F)cc3c2CO[C@@H]3Cc2cc(O)cc(F)c2)C1,BOG-INS-8ebd826b-1,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCCC(c2nc(-c3cccnc3)nc3ccccc23)C1,WAR-XCH-bdd24732-16,20200417_moonshot_to_enamine.csv,
CS(=O)(=O)N1CCc2ccc(CN3CCN(C(=O)CCl)CC3)cc2C1,TAM-UNI-d1c3dd9f-5,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc2c(c1)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-83dacf15-1,20200417_moonshot_to_enamine.csv,
Cc1cc2c(cc1S(N)(=O)=O)CN(CC1CCN(C(=O)CCl)CC1)CC2,STU-CHA-09bcc2f6-1,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)c1cc2c(cc1C(F)F)CCN(CC1CCN(C(=O)CCl)CC1)C2,STU-CHA-814c6126-1,20200417_moonshot_to_enamine.csv,
CC1Cc2ccc(S(N)(=O)=O)cc2CN1CC1CCN(C(=O)CCl)CC1,STU-CHA-7e77017b-1,20200417_moonshot_to_enamine.csv,
COC1CCCC(Oc2cccc(CN3CCN(C(=O)CCl)CC3)c2)C1,MAK-UNK-176ca439-4,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c([C@@H]3CN(C(=O)CCl)Cc4ccccc43)cc(Cl)cc12,DAR-DIA-caba39e3-5,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(C3CN(C(=O)CCl)Cc4ccccc43)c(F)ccc12,NIR-THE-c331be7a-3,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1Cc2ccccc2C(c2ccccc2)C1Cc1cccnc1,DAV-CRI-1c77f7a9-1,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)C1CCc2cc(C3CN(C(=O)CCl)Cc4ccccc43)ccc2C1,DAV-CRI-3fe943ba-2,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(C(CCc3ccc(C)cc3)N3CCN(C(=O)CCl)CC3)cccc12,PAU-WEI-b9b69149-8,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(C(CCc3ccccc3)N3CCN(C(=O)CCl)CC3)cccc12,PAU-WEI-b9b69149-7,20200417_moonshot_to_enamine.csv,
CC(=O)NCCc1c[nH]c2c(C(CCc3ccc(C(F)(F)F)cc3)N3CCN(C(=O)CCl)CC3)cccc12,PAU-WEI-b9b69149-9,20200417_moonshot_to_enamine.csv,
O=C(CCl)Nc1nc2c(S(=O)(=O)NCCc3ccccc3)cccc2s1,DUN-NEW-f8ce3686-23,20200417_moonshot_to_enamine.csv,
O=C(CCl)Nc1nc2c(C(=O)NCCc3cccc(F)c3)cccc2s1,WAL-WAB-df110a02-1,20200417_moonshot_to_enamine.csv,
N#Cc1ccccc1CN(C1CCC(O)CC1)C1CCN(C(=O)CCl)CC1,WAR-XCH-72a8c209-6,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCC(N(Cc2ccccc2C#N)C2CCC(O)CC2)CC1,WAR-XCH-72a8c209-10,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,WAR-XCH-72a8c209-5,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCCC(N(CC2CCCCC2)C2CCC(O)CC2)C1,WAR-XCH-72a8c209-9,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCN(C(c2ccccc2)c2ccccc2)CC1,SIM-SYN-f15aaa3a-1,20200417_moonshot_to_enamine.csv,
C=CC(=O)NC1CN(Cc2cccc3c(CCNC(=O)c4ccc[nH]4)c[nH]c23)C1,JAN-GHE-6413aaf8-3,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1CCN(S(=O)(=O)c2ccccc2-c2ccc(Nc3ccc(C#N)cn3)cc2)CC1,JAN-GHE-bf40f168-2,20200417_moonshot_to_enamine.csv,
Cc1cccc(CN2CCN(C(=O)CCl)CC2)c1C(=O)N1CCC(O)CC1,MAK-UNK-e4a48a85-26,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCC(c2nc(-c3cccnc3)nc3ccccc23)CC1,WAR-XCH-b0339bbe-19,20200417_moonshot_to_enamine.csv,
C=CC(=O)Nc1cc(C(=O)NC[C@H](Cc2ccccc2)c2ccccn2)ccc1O,JUA-UNI-bc099708-5,20200417_moonshot_to_enamine.csv,
O=C(CNCc1c[nH]c2ccc(F)cc12)NCc1ccc(CN2CCN(C(=O)CCl)CC2)cc1,MAK-UNK-176ca439-5,20200417_moonshot_to_enamine.csv,
NS(=O)(=O)c1ccc(Br)c(CCN2CCCN(C(=O)CCl)CC2)c1,PED-UNI-89deb5c9-1,20200417_moonshot_to_enamine.csv,
Cc1cccc(CC2CC3CCC(C2)N3C(=O)CCl)c1,MAK-UNK-af83ef51-8,20200417_moonshot_to_enamine.csv,
C=C(Cc1ccno1)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,SEA-TRI-9e600f3c-1,20200417_moonshot_to_enamine.csv,
C=C(Cc1ccon1)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,SEA-TRI-146a67b6-1,20200417_moonshot_to_enamine.csv,
C=C(Cc1ccno1)C(=O)N1CCN(Cc2cccc(C#N)c2)CC1,SEA-TRI-f93fcab4-1,20200417_moonshot_to_enamine.csv,
NC(=O)/C=C/CCC(O)C1CNC(Cc2cc(O)cc(O)c2)CC1CC1CCNC1,VIT-UNK-525497ca-7,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cccc(Cl)c2)C1,SEA-TRI-fac72a44-1,20200417_moonshot_to_enamine.csv,
C=CC(=O)N1Cc2c(OCCN3CCOCC3)cccc2[C@H](c2cccc(Cl)c2)C1,SEA-TRI-078a8df3-1,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCN(Cc2cc(Cl)cc3cccc(OCCN4CCOCC4)c23)CC1,SEA-TRI-67e8f1c7-1,20200417_moonshot_to_enamine.csv,
Cc1cccc(C2(N3CCN(C(=O)CCl)CC3)CC(C(N)=O)C2)c1,STU-CHA-07310c75-1,20200417_moonshot_to_enamine.csv,
O=C(CCl)N1CCN(C2(c3ccccc3)CCCCC2)CC1,WAR-XCH-79d12f6e-7,20200417_moonshot_to_enamine.csv,
Cc1ccnc2[nH]c(CC3CCN(C(=O)CCl)CC3)nc12,WAR-XCH-b0339bbe-3,20200417_moonshot_to_enamine.csv,
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,AAR-POS-dddeddbf-4,20200421_moonshot_to_molport.csv,
C[C@@H]1CS/C(=N\NC(=O)C(=O)C(NC(=O)C2CCCCCC2)C2CCOCC2)N1C,AAR-POS-dddeddbf-5,20200421_moonshot_to_molport.csv,
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,CHR-SOS-7098f804-1,20200421_moonshot_to_molport.csv,
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1,MAT-POS-bfefc3ea-2,20200421_moonshot_to_molport.csv,
Cc1nn(-c2ccccc2)c(Nc2cccc(C(F)(F)F)c2)c1NS(C)(=O)=O,ROD-LAS-d5538ff9-1,"20200606_RioFedUni_to_enamine.csv, 20200606_RioFedUni_to_enamine.csv",
O=C(N/N=C/c1c[nH]cn1)C1CCCCC1,ROD-LAS-d5538ff9-3,20200606_RioFedUni_to_enamine.csv,
O=C(CNc1c(-c2ccccc2)nc2ccccn12)N/N=C/c1cccc2ccccc12,ROD-LAS-d5538ff9-4,20200606_RioFedUni_to_enamine.csv,
Cc1[nH]c2ccccc2c1/C=N/N(C)C(=O)c1ccc2c(c1)OCO2,ROD-LAS-d5538ff9-5,20200606_RioFedUni_to_enamine.csv,
CN1C(=O)/C(=N\NC(=O)c2ccc3c(c2)OCO3)c2ccccc21,ROD-LAS-d5538ff9-6,20200606_RioFedUni_to_enamine.csv,
Cc1csc(C(=O)N/N=C/c2cccnc2)c1N,ROD-LAS-d5538ff9-7,20200606_RioFedUni_to_enamine.csv,
CCCc1cc2c(cc1S(=O)(=O)N1CCN(c3ccccc3)CC1)OCO2,ROD-LAS-d5538ff9-8,20200606_RioFedUni_to_enamine.csv,
O=C(Nc1ccccc1)Nc1cnc2ccc([N+](=O)[O-])cc2n1,ROD-LAS-d5538ff9-9,20200606_RioFedUni_to_enamine.csv,
O=C(NC[C@]1(COc2ccc(C(F)(F)F)cn2)C[C@H](O)[C@H](O)C1)Nc1cccnc1,FAR-UNI-736b943a-6,20200429_moonshot_to_molport.csv,
O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CCNCC3)c(F)cc2c1=O,GER-UNI-caecb3b0-1,20200429_moonshot_to_molport.csv,
O=C(Cc1ccc(O)cc1)Nc1cccc2cc[nH]c12,NAU-LAT-64f4b287-6,20200530_moonshot_to_enamine.csv,
O=C(Cc1ccc(F)cc1)Nc1cccc2cc[nH]c12,NAU-LAT-64f4b287-7,20200530_moonshot_to_enamine.csv,
O=C(Cn1c(=O)[nH]c2ccccc21)Nc1cccc(Cl)c1,BEN-DND-61647d40-14,20200530_moonshot_to_enamine.csv,
O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,IAN-BAS-5394d4c4-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1c[nH]c2ncccc12)N(Cc1c(F)cccc1Cl)c1ccc2[nH]c(=O)[nH]c2c1,BEN-BAS-bb561ced-1,20200530_moonshot_to_enamine.csv,
Cn1cc(S(N)(=O)=O)cc1CC(=O)Nc1cccc(C(=O)NCc2ccccn2)c1,IAN-BAS-36ca50f1-1,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(C(N)=O)c1,ANN-UNI-98d2bf15-2,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cccc(OC(F)(F)F)c1,ANN-UNI-98d2bf15-5,20200530_moonshot_to_enamine.csv,
O=C(O)C12CC(CNCc3ccc4c(c3)OCC4)(C1)OC2c1ccccc1,BEN-BAS-f6e16b09-1,20200530_moonshot_to_enamine.csv,
CC(NC(=O)c1ccc2cn[nH]c2c1)C(=O)Nc1ccc(-n2cnc3ccccc32)cc1,BEN-BAS-0534ec5c-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1ccc2[nH]c(=O)[nH]c2c1)NC1(CNC(=O)c2cnc[nH]2)CC1,BEN-BAS-baaab58b-1,20200530_moonshot_to_enamine.csv,
Cn1ccc(CNC(=O)Cc2nnc3ccc(O)cn23)c1,ALP-POS-c0ee8219-1,20200530_moonshot_to_enamine.csv,
O=C(Cc1nnc2ccc(O)cn12)NC(C(=O)N1CCCC1)c1ccccn1,ALP-POS-c0ee8219-2,20200530_moonshot_to_enamine.csv,
Cn1cccc1C(CC(N)=O)NC(=O)Cc1nnc2ccc(O)cn12,ALP-POS-c0ee8219-3,20200530_moonshot_to_enamine.csv,
NC(=O)CC1(NC(=O)Cc2nnc3ccc(O)cn23)CCc2cccnc21,ALP-POS-c0ee8219-4,20200530_moonshot_to_enamine.csv,
COc1cc2nnc(CC(=O)NCc3ccn(C)c3)n2cc1OC,ALP-POS-c0ee8219-5,20200530_moonshot_to_enamine.csv,
COc1cc2nnc(CC(=O)NC(C(=O)N3CCCC3)c3ccccn3)n2cc1OC,ALP-POS-c0ee8219-6,20200530_moonshot_to_enamine.csv,
COc1cc2nnc(CC(=O)NC(CC(N)=O)c3cccn3C)n2cc1OC,ALP-POS-c0ee8219-7,20200530_moonshot_to_enamine.csv,
COc1cc2nnc(CC(=O)NC3(CC(N)=O)CCc4cccnc43)n2cc1OC,ALP-POS-c0ee8219-8,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NCc3ccn(C)c3)n2c1,ALP-POS-c0ee8219-9,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC(C(=O)N3CCCC3)c3ccccn3)n2c1,ALP-POS-c0ee8219-10,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC(CC(N)=O)c3cccn3C)n2c1,ALP-POS-c0ee8219-11,20200530_moonshot_to_enamine.csv,
COc1ccc2nnc(CC(=O)NC3(CC(N)=O)CCc4cccnc43)n2c1,ALP-POS-c0ee8219-12,20200530_moonshot_to_enamine.csv,
Cn1ccc(CNC(=O)Cn2nnc3c2CCNC3)c1,ALP-POS-c0ee8219-13,20200530_moonshot_to_enamine.csv,
O=C(Cn1nnc2c1CCNC2)NC(C(=O)N1CCCC1)c1ccccn1,ALP-POS-c0ee8219-14,20200530_moonshot_to_enamine.csv,
Cn1cccc1C(CC(N)=O)NC(=O)Cn1nnc2c1CCNC2,ALP-POS-c0ee8219-15,20200530_moonshot_to_enamine.csv,
NC(=O)CC1(NC(=O)Cn2nnc3c2CCNC3)CCc2cccnc21,ALP-POS-c0ee8219-16,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(C)c12,EDJ-MED-6af13d92-1,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(F)c12,EDJ-MED-6af13d92-2,20200530_moonshot_to_enamine.csv,
COc1ccccc1OCCNC(=O)c1cc(=O)[nH]c2cccc(OC)c12,EDJ-MED-6af13d92-3,20200530_moonshot_to_enamine.csv,
O=C(NCc1cccc(C(=O)N2CCOCC2)c1)c1cnc2c(c1)c(=O)[nH]c(=O)n2Cc1ccccc1,IAN-BAS-647c7407-1,20200530_moonshot_to_enamine.csv,
Cc1ncc2c(n1)CCC(NC(=O)NCc1cccc(N3C(=O)NC4(CCCC4)C3=O)c1)C2,ERI-BAS-50567787-1,20200530_moonshot_to_enamine.csv,
O=C(NCCc1ccc2c(c1)CCO2)NCc1cccc(N2C(=O)NC3(CCCC3)C2=O)c1,IAN-BAS-9ef79f6c-1,20200530_moonshot_to_enamine.csv,
O=C(NCCNc1ccncc1)c1cccc(S(=O)(=O)Nc2ccccc2-c2ccccc2)c1,ERI-BAS-962ecb40-1,20200530_moonshot_to_enamine.csv,
Cc1nc(-c2cccc(CNC(=O)Nc3cccc(CN4CCCC4=O)c3)c2)n[nH]1,ERI-BAS-bd3ef700-1,20200530_moonshot_to_enamine.csv,
O=C(NCc1coc2ccccc12)C1CCc2nnc(-c3ccc(O)cc3)n2C1,ERI-BAS-37e2bb46-1,20200530_moonshot_to_enamine.csv,
O=S(=O)(CCc1ccccc1)Nc1cccnc1,NAU-LAT-445f63e5-1,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1ccc(F)cc1)Nc1cccnc1,NAU-LAT-445f63e5-2,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1noc(C2CC2)n1)Nc1cccnc1,NAU-LAT-445f63e5-3,20200530_moonshot_to_enamine.csv,
N#Cc1cccnc1NS(=O)(=O)Cc1ccccc1,NAU-LAT-445f63e5-4,20200530_moonshot_to_enamine.csv,
O=S(=O)(Cc1ccccc1)Nc1cnccc1N1CCCC1,NAU-LAT-445f63e5-5,20200530_moonshot_to_enamine.csv,
O=C(Nc1cccnc1)NC1(Cc2ccccc2)CCOCC1,NAU-LAT-445f63e5-6,20200530_moonshot_to_enamine.csv,
O=S(=O)(NC1(Cc2ccccc2)CCOCC1)c1cccnc1,NAU-LAT-445f63e5-7,20200530_moonshot_to_enamine.csv,
COCC(NC(=O)CC1C(=O)Nc2ccc(F)cc21)c1cccc(Br)c1,BAR-COM-0f94fc3d-3,20200530_moonshot_to_enamine.csv,
Cc1ccn(CC(=O)NCc2nccn2CCc2ccccc2)c(=O)c1,BAR-COM-0f94fc3d-4,20200530_moonshot_to_enamine.csv,
CCC(C)CC(=O)N1CCCC(NC(=O)Cn2c(C)cc(C)nc2=O)CC1,BAR-COM-0f94fc3d-5,20200530_moonshot_to_enamine.csv,
Cc1ccnn1CC(=O)NCC(NC(=O)C(C)C#N)c1ccccc1,BAR-COM-0f94fc3d-7,20200530_moonshot_to_enamine.csv,
Cc1ccc(O)cc1NC(=O)C(C)(C)c1cccc(F)c1,BAR-COM-0f94fc3d-13,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cn1ccc2ccc(F)cc21,BAR-COM-0f94fc3d-18,20200530_moonshot_to_enamine.csv,
COc1cccc(C(O)C(=O)Nc2cnccc2C)c1,BAR-COM-0f94fc3d-19,20200530_moonshot_to_enamine.csv,
Cc1cnn(-c2ccncc2NC(=O)Cn2cc(C)c3ccccc32)c1,BAR-COM-0f94fc3d-20,20200530_moonshot_to_enamine.csv,
COc1ccncc1NC(=O)C(O)c1cccc(Br)c1,BAR-COM-0f94fc3d-23,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)C1(c2cccc(Cl)c2)CC(=O)C1,BAR-COM-0f94fc3d-25,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cc1cc(Cl)c2c(c1)OCCO2,BAR-COM-0f94fc3d-28,20200530_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)NCc1cccc(N2CCOCC2)c1,BAR-COM-0f94fc3d-33,20200530_moonshot_to_enamine.csv,
CC(=O)NC(C(=O)Nc1cncnc1N(C)C)c1cccc(Br)c1,BAR-COM-0f94fc3d-36,20200530_moonshot_to_enamine.csv,
CCC(O)(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,BAR-COM-0f94fc3d-38,20200530_moonshot_to_enamine.csv,
O=C(Cc1cc(Cl)c2c(c1)OCCO2)Nc1cnccc1-c1ccccc1,BAR-COM-0f94fc3d-40,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)Cn1ccc2ccc(Cl)cc21,BAR-COM-0f94fc3d-41,20200530_moonshot_to_enamine.csv,
COc1ccc2c(c1)C(C(=O)Nc1cnccc1-n1cccn1)CCC2,BAR-COM-0f94fc3d-43,20200530_moonshot_to_enamine.csv,
COc1ccncc1NC(=O)C(C)(C)c1cc(F)cc(C#N)c1,BAR-COM-0f94fc3d-45,20200530_moonshot_to_enamine.csv,
Cc1ccnc(C)c1NC(=O)C(C)c1ccc(F)c(F)c1,BAR-COM-0f94fc3d-46,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN1C(=O)COc2ccc(Cl)cc21,BAR-COM-0f94fc3d-48,20200530_moonshot_to_enamine.csv,
CSc1ccncc1NC(=O)Cc1ccc2c(c1)CCCC2,BAR-COM-0f94fc3d-49,20200530_moonshot_to_enamine.csv,
COc1ccc2c(c1)C(C(=O)Nc1cncnc1C)CCC2,BAR-COM-0f94fc3d-50,20200530_moonshot_to_enamine.csv,
CCn1c(=O)n(CC(=O)Nc2c(C)ccnc2C)c2ccccc21,BAR-COM-0f94fc3d-51,20200530_moonshot_to_enamine.csv,
CC(NC(=O)Nc1cccc(N2CCCCC2=O)c1)c1ccn[nH]1,BAR-COM-0f94fc3d-53,20200530_moonshot_to_enamine.csv,
Cc1c(C(=O)NC(CC(=O)O)c2cccc(Cl)c2)cnc2ccccc12,BAR-COM-0f94fc3d-55,20200530_moonshot_to_enamine.csv,
COc1ccc(Br)cc1C(N)C(=O)Nc1cnccc1C,BAR-COM-0f94fc3d-58,20200530_moonshot_to_enamine.csv,
CC(=O)Nc1ccncc1NC(=O)C1Cc2ccc(F)cc21,BAR-COM-0f94fc3d-59,20200530_moonshot_to_enamine.csv,
O=C1[C@H](Nc2nccn3cnnc23)CCN1c1cccc(Cl)c1,JAG-UCB-4709a583-1,20200530_moonshot_to_enamine.csv,
O=C1CC[C@H](C(=O)Nc2cccc(Br)c2)N1,JAG-UCB-ef2c0e8e-2,20200530_moonshot_to_enamine.csv,
Cc1cccc(NC(=O)Cn2c(=O)oc3ccccc32)c1,JAG-UCB-ef2c0e8e-3,20200530_moonshot_to_enamine.csv,
Nc1ncc(S(=O)(=O)NCc2cccc(Cl)c2)cn1,JAG-UCB-ef2c0e8e-5,20200530_moonshot_to_enamine.csv,
CCS(=O)(=O)N1CCC(C(=O)Nc2cc(Cl)ccc2O)CC1,JAG-UCB-ef2c0e8e-6,20200530_moonshot_to_enamine.csv,
Cn1cnnc1CNC(=O)Nc1cc(C(F)(F)F)c[nH]c1=O,JAG-UCB-ef2c0e8e-7,20200530_moonshot_to_enamine.csv,
Cc1cccc(CS(=O)(=O)N2CCC(C(N)=O)CC2)c1,JAG-UCB-ef2c0e8e-8,20200530_moonshot_to_enamine.csv,
Cc1ccc(C)c(NC(=O)[C@H]2CNC(=O)C2)c1,JAG-UCB-ef2c0e8e-9,20200530_moonshot_to_enamine.csv,
O=C1CC[C@@H](C(=O)Nc2cccc(Cl)c2)CN1,JAG-UCB-ef2c0e8e-10,20200530_moonshot_to_enamine.csv,
O=C(NCCc1cccc2ccccc12)c1cc(=O)[nH]c2ccccc12,DAR-DIA-8e329c92-9,20200530_moonshot_to_enamine.csv,
O=C(Cc1cccnc1)N1CCC[C@H]1c1noc(C2CC2)n1,JAG-UCB-cedd89ab-4,20200530_moonshot_to_enamine.csv,
Cc1ccncc1NC(=O)CN1CCCCC1,BEN-DND-93268d01-11,20200530_moonshot_to_mcule.csv,
Cc1ccncc1NC(=O)CCc1cccc(F)c1,BEN-DND-93268d01-6,20200530_moonshot_to_mcule.csv,
CC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1,BEN-DND-93268d01-8,20200530_moonshot_to_mcule.csv,
O[C@H](Cc1cccc(Cl)c1)Cn1cncn1,JAG-UCB-cedd89ab-2,20200530_moonshot_to_mcule.csv,
Cc1cc2c(N)nc(=O)n(CC(=O)Nc3cccc(Cl)c3)c2s1,JAG-UCB-77729364-1,20200530_moonshot_to_mcule.csv,
Cc1ccc(-n2ncc3c(=O)n(CC(N)=O)cnc32)cc1C,JAG-UCB-ef2c0e8e-4,20200530_moonshot_to_mcule.csv,
Cc1cc2c(cc1C)[C@H](C(=O)N1CCCC[C@@H]1c1cn[nH]c1)CO2,JAG-UCB-1d922829-7,20200530_moonshot_to_mcule.csv,
Cc1cc(-c2nc3ccccc3[nH]2)ccc1O,CAS-DEP-751a2458-2,20200518_moonshot_to_wuxi.csv,
O=C(CC1(C#C[C@H]2CCCN2)CCCCC1)Nc1cccnc1,CHR-SOS-54d5cf3e-2,20200518_moonshot_to_wuxi.csv,imperfect match for CHR-SOS-54d5cf3e-2
CC(=O)NCCc1c[nH]c2c(NCc3ccc4nc[nH]c4c3)cc(F)cc12,GAB-REV-4a4e2ff3-20,20200518_moonshot_to_wuxi.csv,
Cc1c(C(C)C(=O)O)ccc2c1[nH]c1ccc(Cl)cc12,MAK-UNK-0d6072ac-20,20200518_moonshot_to_wuxi.csv,imperfect match for MAK-UNK-0d6072ac-20
Cc1cc(C(C)C(=O)O)cc2[nH]c3ccc(Cl)cc3c12,MAK-UNK-0d6072ac-21,20200518_moonshot_to_wuxi.csv,imperfect match for MAK-UNK-0d6072ac-21
CN1CCN(C(=O)Cc2c[nH]c3ncccc23)CC1C(=O)NCCc1c[nH]c2ccc(F)cc12,MAK-UNK-10572812-7,20200518_moonshot_to_wuxi.csv,
CN1CCN(C(=O)Cc2c[nH]c3ncc(C(=O)NCCc4c[nH]c5ccc(F)cc45)cc23)CC1,MAK-UNK-10572812-16,20200518_moonshot_to_wuxi.csv,
Cc1ccncc1NC(=O)C[C@H](c1ccsc1)N1CCC(O)CC1,PET-SGC-a8a902d9-1,20200518_moonshot_to_wuxi.csv,imperfect match for PET-SGC-a8a902d9-1
O=C(Cc1cccnc1)N([C@H]1CC[C@@H](O)CC1)C1(C#CC2CCCCC2)CCCCC1,WAR-XCH-b0339bbe-6,20200518_moonshot_to_wuxi.csv,imperfect match for WAR-XCH-b0339bbe-6
Cc1ccncc1NC(=O)C[C@H](c1ccccc1)N1CCC(O)CC1,ALP-POS-90c18d1d-1,20200518_moonshot_to_wuxi.csv,
CN1CCN(C(=O)[C@@H](C(=O)NCCc2c[nH]c3ccc(F)cc23)c2c[nH]c3ncccc23)CC1,MAK-UNK-10572812-3,20200518_moonshot_to_wuxi.csv,imperfect match for MAK-UNK-10572812-3
